"","gene","distance","Z","p.value","p.adj"
"8305","CYB5R3",0.764117607475321,76.4233637029317,0,0
"7923","ZFP36",0.291368988785445,29.1016951788229,1.70844550827773e-186,7.22159916348996e-183
"1626","NT5DC2",0.209686143348582,20.925323248681,1.57461059348914e-97,4.43725265245239e-94
"6789","RNASEK",0.144611580472393,14.411423954142,2.1928699396975e-47,4.63463061755066e-44
"2398","PPIC",0.119013439847557,11.8490754298056,1.08789042838155e-32,1.83940513630752e-29
"7834","SUGP2",0.116552766540148,11.6027644687668,1.9948908850278e-31,2.70830761296232e-28
"5292","EIF4B",0.116452713583846,11.5927492669326,2.24250689504805e-31,2.70830761296232e-28
"1093","TGOLN2",0.112377153411415,11.184789730077,2.42025731055546e-29,2.55760691292948e-26
"201","KPNA6",0.107305831480656,10.677155427408,6.51001156478166e-27,6.1150708631849e-24
"7519","PTGIS",0.101162065360523,10.0621705235233,4.05941524202357e-24,3.43182964560673e-21
"1883","LRRC15",0.092677903891516,9.2129143631267,1.58694105802198e-20,1.21963633677435e-17
"4144","GSN",0.0640423901322837,6.34652779622932,1.10114385663598e-10,7.75755847000047e-08
"4793","APLP2",0.0467472103977886,4.61529743382491,1.96266369905513e-06,0.00127633530090862
"344","DHCR24",0.0420911747591829,4.14923287770386,1.66795654714948e-05,0.0100720747497155
"8233","MYH9",0.038883043550442,3.8281021210184,6.45675893509723e-05,0.036390293358208
"6433","SOCS1",0.0336962636768608,3.30891059262148,0.000468298705169944,0.247437328344169
"7490","WISP2",0.0241833634565989,2.35667870207954,0.00921959661760645,0.525535600623382
"508","POLR3GL",0.0222712332402455,2.16527636118223,0.0151832637677757,0.525535600623382
"5844","RPS29",0.0216128202567619,2.09936987362289,0.0178921541303573,0.525535600623382
"7587","CFD",0.0211078768385926,2.04882553755638,0.0202395888256772,0.525535600623382
"5973","FBLN5",0.0201997767568571,1.95792561875029,0.0251193706397438,0.525535600623382
"2937","CITED2",0.0193057665751138,1.86843608497888,0.0308506556225494,0.525535600623382
"133","ID3",0.0188370690647119,1.82151992838221,0.0342639300934591,0.525535600623382
"5474","CKAP4",0.0187038131414331,1.80818114243769,0.0352891562875879,0.525535600623382
"3460","TIMP1",0.0183791161295747,1.77567929312818,0.0378928961344656,0.525535600623382
"2566","PDLIM7",0.0176776206211322,1.70546028748907,0.0440543063758452,0.525535600623382
"489","CD58",0.0174617921063906,1.68385606691841,0.0461047443010104,0.525535600623382
"1998","UCHL1",0.0166847292101421,1.6060728406013,0.0541289532422932,0.525535600623382
"6165","RPS27L",0.0165545221173464,1.5930392395686,0.0555756942608966,0.525535600623382
"8446","MT-CO3",0.0163125731820259,1.56882039076745,0.0583448978732984,0.525535600623382
"5194","YBX3",0.0157898587918232,1.51649719800065,0.0646968391503941,0.525535600623382
"4691","PRSS23",0.0156961934853533,1.50712139358844,0.0658897720234397,0.525535600623382
"74","EXOSC10",0.0154656029994921,1.48403951432885,0.0688992190062655,0.525535600623382
"5707","COMMD6",0.0153630241222138,1.47377147030665,0.0702715661324175,0.525535600623382
"1875","EIF4A2",0.0151588121621749,1.45333005535678,0.0730660681406099,0.525535600623382
"2583","SQSTM1",0.0150180198367824,1.43923688302468,0.0750417093591434,0.525535600623382
"7264","AFG3L2",0.0144804769995365,1.38542937739483,0.0829606066397559,0.525535600623382
"1205","PLEKHB2",0.0144354899579731,1.38092621908916,0.0836508236825342,0.525535600623382
"1300","STAT1",0.0143397527361494,1.37134301800205,0.0851340257673502,0.525535600623382
"2027","IGFBP7",0.0142809522580445,1.36545714837931,0.086054706304205,0.525535600623382
"5426","LUM",0.0141737012171155,1.35472142540296,0.0877531644907894,0.525535600623382
"2661","HLA-A",0.0137324275047608,1.31055036383049,0.0950048590912997,0.525535600623382
"6515","TBC1D10B",0.0134530373903541,1.28258369008428,0.099818983640534,0.525535600623382
"5988","IFI27",0.0132898644761124,1.26625024297394,0.102711752358925,0.525535600623382
"6573","HERPUD1",0.0127134418347211,1.20855090745541,0.113417713352013,0.525535600623382
"7398","DSTN",0.0124049049342227,1.17766666928819,0.119464759834963,0.525535600623382
"1223","TNFAIP6",0.0123690206383399,1.17407468680986,0.120182555757509,0.525535600623382
"8449","MT-ND4",0.0123082728850403,1.1679938968687,0.12140461335645,0.525535600623382
"4279","CLIC3",0.0121736426268522,1.15451754136088,0.124144025599154,0.525535600623382
"3478","PRAF2",0.012136497053388,1.15079930624582,0.124907405138826,0.525535600623382
"5935","NPC2",0.0118921736907154,1.12634277961835,0.130010228361943,0.525535600623382
"5189","MFAP5",0.0117597564856592,1.11308794853725,0.13283532951965,0.525535600623382
"2512","LARP1",0.0114416863587659,1.08124944384954,0.139793084728844,0.525535600623382
"7376","CENPB",0.0114082239182437,1.07789988669422,0.140539218005174,0.525535600623382
"5185","C1R",0.0112631221395661,1.06337534235633,0.14380588511595,0.525535600623382
"4134","ATP6V1G1",0.0112587936583272,1.06294206567121,0.143904112474066,0.525535600623382
"3762","LYPLA1",0.0111171210287486,1.04876077576192,0.147144117241902,0.525535600623382
"422","ARHGAP29",0.0110835118528689,1.04539653054264,0.147919869778265,0.525535600623382
"1142","MAP4K4",0.0109989244876407,1.036929419058,0.149884376082827,0.525535600623382
"1446","BRPF1",0.0107673322827536,1.01374726871602,0.155351681350593,0.525535600623382
"8269","APOBEC3G",0.0107535150335803,1.01236417575827,0.155681980271271,0.525535600623382
"1814","CCNL1",0.010738412466594,1.01085242376041,0.156043533875591,0.525535600623382
"7417","HM13",0.0106528486736641,1.00228757282988,0.158102361390993,0.525535600623382
"8033","PPP1R15A",0.0105922388680555,0.996220591315963,0.159571488331316,0.525535600623382
"1382","SERPINE2",0.0103636460115071,0.973338672772146,0.165192503941188,0.525535600623382
"2541","DUSP1",0.010239985285622,0.960960356583719,0.16828605057212,0.525535600623382
"5831","NFKBIA",0.0101718343657505,0.95413851700075,0.170006765762507,0.525535600623382
"802","EPHX1",0.0101034254022841,0.947290847509503,0.171745296668255,0.525535600623382
"6745","SERPINF1",0.010090200260684,0.945967023933417,0.172082702942283,0.525535600623382
"7705","OLFM2",0.00973314792388737,0.910226438642074,0.181351551881508,0.525535600623382
"660","DPT",0.00966588145732784,0.903493131959678,0.183132115856244,0.525535600623382
"612","CRABP2",0.00960198076480226,0.897096735924643,0.18483365015377,0.525535600623382
"8230","APOL6",0.00941788167132892,0.878668598998346,0.189790494578112,0.525535600623382
"530","CTSK",0.00919810706921221,0.85666937898961,0.195813815432513,0.525535600623382
"333","PODN",0.00916219057562838,0.853074173553299,0.196809086230008,0.525535600623382
"2448","EGR1",0.0090659156840126,0.843437152252503,0.199492000489157,0.525535600623382
"7409","XRN2",0.00876147604453342,0.812963045855412,0.208119622892371,0.525535600623382
"1437","ARL8B",0.00871307292165936,0.808117941193815,0.209511345175196,0.525535600623382
"7463","MYL9",0.00864372521612252,0.801176304551033,0.211514793457334,0.525535600623382
"4984","FAM35A",0.00862088840448783,0.79889036232381,0.212176993899426,0.525535600623382
"6460","ITPRIPL2",0.00860923750445157,0.797724118769147,0.212515302144201,0.525535600623382
"695","LAMC1",0.00856505900767886,0.793301894996256,0.213800976512819,0.525535600623382
"1357","IGFBP2",0.00856095185663783,0.792890773244742,0.213920731749998,0.525535600623382
"266","PPCS",0.00844965709164744,0.781750277494718,0.217180673840347,0.525535600623382
"6270","RPS17",0.00837719564963844,0.774496958914896,0.219318482938372,0.525535600623382
"1882","HES1",0.00821250348514676,0.758011436359184,0.224222068176689,0.525535600623382
"3543","NGFRAP1",0.00817292691047581,0.75404986043097,0.22540964140831,0.525535600623382
"7014","GRN",0.00808682588123864,0.745431232678154,0.228005534319528,0.525535600623382
"448","SARS",0.00794478906936022,0.731213488481336,0.232324381271041,0.525535600623382
"4745","TAGLN",0.00792982930669366,0.729716031054452,0.232781889989242,0.525535600623382
"3541","TCEAL8",0.00788893905461505,0.725622957318787,0.234034971723191,0.525535600623382
"8321","FBLN1",0.00785491794942729,0.722217478383744,0.235080389489621,0.525535600623382
"5947","FOS",0.00785400582820888,0.722126175953139,0.235108453073881,0.525535600623382
"8154","COMT",0.00784557800889804,0.721282559586974,0.235367842550827,0.525535600623382
"3526","SH3BGRL",0.00767833252695897,0.704541452483566,0.240547822358416,0.525535600623382
"5540","PXN",0.00766842646291324,0.703549865283481,0.240856571217596,0.525535600623382
"7954","RABAC1",0.00766647375836331,0.703354401491978,0.24091745788146,0.525535600623382
"346","PLPP3",0.00762429104670179,0.699131953832107,0.242234785385591,0.525535600623382
"4515","TMEM179B",0.00761110679911918,0.697812223706669,0.242647316794005,0.525535600623382
"5666","RGCC",0.0074943041485254,0.686120394062716,0.246318595742796,0.525535600623382
"7379","MAVS",0.00742688379167848,0.679371683114963,0.248451193611102,0.525535600623382
"6117","B2M",0.00721506251009884,0.658168582615078,0.255214905182063,0.525535600623382
"7245","MYL12A",0.00714974541337148,0.65163040592224,0.257319813915639,0.525535600623382
"1933","MXD4",0.00706299104477638,0.642946379546758,0.26012944671581,0.525535600623382
"7599","CIRBP",0.00683688123275346,0.620313011300755,0.267525865168437,0.525535600623382
"7633","GNA11",0.00680281821845766,0.616903337305504,0.268649242716549,0.525535600623382
"4319","CD151",0.00675279390975228,0.611895953547802,0.27030329950319,0.525535600623382
"3162","TBL2",0.00673510422508269,0.610125233632109,0.270889426150016,0.525535600623382
"1595","GNAI2",0.00657628939153644,0.59422802608317,0.276179805088573,0.525535600623382
"5296","IGFBP6",0.00656889000235374,0.593487354554283,0.276427521656168,0.525535600623382
"944","TRMT61B",0.00654669777069656,0.591265934144422,0.277171125469083,0.525535600623382
"3826","SDC2",0.0065342026165607,0.590015181590531,0.277590235706722,0.525535600623382
"397","CYR61",0.00639015222659125,0.575595880221033,0.282444183174178,0.525535600623382
"1802","EIF2A",0.00630885435007037,0.56745804329811,0.285201512250408,0.525535600623382
"517","OTUD7B",0.00628231815582247,0.564801796535147,0.286104292472985,0.525535600623382
"1978","SOD3",0.00628212901542947,0.564782863769132,0.286110732033864,0.525535600623382
"3879","FBXO32",0.00621677873333339,0.558241365253751,0.28833978895039,0.525535600623382
"8345","ADM2",0.00619626583720577,0.556188044667198,0.289041155602589,0.525535600623382
"2900","RWDD1",0.00617767625184254,0.554327245583327,0.289677453680942,0.525535600623382
"7886","HSPB6",0.00608288464947936,0.544838700067676,0.29293222970157,0.525535600623382
"1140","RNF149",0.00605162221220527,0.541709361058628,0.294009369987704,0.525535600623382
"3595","FAM127A",0.00598646531781736,0.535187220461306,0.296260201168885,0.525535600623382
"147","SYF2",0.00598511149282395,0.535051703920284,0.296307052468755,0.525535600623382
"1056","MCEE",0.00592697920645953,0.529232719628994,0.298322010797776,0.525535600623382
"8088","CNOT3",0.00591119605537433,0.527652841836881,0.298870154937934,0.525535600623382
"7610","REXO1",0.00587516561545504,0.524046230485243,0.300123192753009,0.525535600623382
"5643","SLC7A1",0.00582970402848526,0.519495570654389,0.301707600446813,0.525535600623382
"554","S100A2",0.00580810848259177,0.51733387789852,0.302461554394101,0.525535600623382
"6864","MFAP4",0.0057869915638394,0.515220095245448,0.303199614093515,0.525535600623382
"898","OSR1",0.00560856247384064,0.497359520051428,0.309467773012425,0.525535600623382
"7672","RFX2",0.00557864592234955,0.494364902876301,0.310524248039841,0.525535600623382
"2278","SNX18",0.0055290700869461,0.489402410851958,0.312278414796854,0.525535600623382
"8019","GLTSCR2",0.00551849718676033,0.488344074014685,0.312653074007493,0.525535600623382
"5745","ANKRD10",0.0054306067960808,0.47954633295366,0.315775007465688,0.525535600623382
"633","UFC1",0.00542017606335532,0.47850222693836,0.31614639482456,0.525535600623382
"7748","TNPO2",0.00540797310471959,0.477280722864643,0.316581118027571,0.525535600623382
"3598","FHL1",0.00538836938513949,0.475318409950054,0.317280019529336,0.525535600623382
"6973","CNP",0.00526103666125345,0.462572530398454,0.321835401143028,0.525535600623382
"8442","MT-CO1",0.00522265840553142,0.45873090501022,0.323213708970912,0.525535600623382
"3542","WBP5",0.00522218248660957,0.45868326599749,0.323230816307168,0.525535600623382
"7591","TMEM259",0.00521203228849664,0.457667241219067,0.323595763318041,0.525535600623382
"874","ID2",0.00521138694793575,0.457602643268062,0.32361897206632,0.525535600623382
"3852","CTHRC1",0.00517733490271506,0.454194067266366,0.324844576377264,0.525535600623382
"8381","GART",0.00508652196459316,0.445103782100828,0.328122377870423,0.525535600623382
"7752","JUNB",0.00504010824973607,0.440457815211434,0.32980277950585,0.525535600623382
"7627","GADD45B",0.00502080991997414,0.438526071515189,0.330502487502784,0.525535600623382
"8085","NDUFA3",0.0049971818300768,0.436160923117551,0.331359988770433,0.525535600623382
"4554","FAU",0.00491804014066418,0.428238918388694,0.334238592184062,0.525535600623382
"7842","GATAD2A",0.00491551066702256,0.42798572058234,0.334330758286653,0.525535600623382
