"","gene","distance","Z","p.value","p.adj"
"1072","Calm1",2.48907823067533e-05,2.84506452257653,0.00222012138702378,0.215087474376185
"3042","Grin2b",2.48466659254205e-05,2.83923284475056,0.00226110723991911,0.21648106727602
"3752","Lphn1",2.47677597844344e-05,2.82880236113383,0.00233612713676706,0.221062821383841
"1588","Cox5a",2.4598876845277e-05,2.80647798044545,0.00250431677687389,0.23425436701379
"7598","Unc80",2.44010011280198e-05,2.78032108820354,0.00271525871336,0.251099720560496
"759","Atp5h",2.43596570481601e-05,2.77485587672272,0.00276130877180904,0.252489109943618
"3709","Lhfpl4",2.42984856225617e-05,2.76676971835099,0.00283073654066655,0.255961488532715
"6693","Srcin1",2.42056529787927e-05,2.75449831136253,0.00293910966504465,0.262840378616851
"3721","Lingo1",2.40784532638933e-05,2.73768397314083,0.00309367509543266,0.273655738332946
"1593","Cox7a2",2.39673644250022e-05,2.72299930728879,0.00323460967587452,0.283045737013622
"4279","mt-Nd2",2.37911562495808e-05,2.69970661468088,0.00347003236352751,0.300416206110498
"5988","Rps29",2.3710868995003e-05,2.68909356374416,0.00358231673313013,0.306872563939084
"969","Braf",2.36229168363773e-05,2.67746730071652,0.00370905465136399,0.314419653675002
"7291","Tppp",2.35660670914095e-05,2.66995241878096,0.00379309981523888,0.318229343262
"1095","Camta1",2.35278766687812e-05,2.66490408448705,0.00385051419823385,0.319749842298236
"4553","Ngfrap1",2.34827852328329e-05,2.65894351566395,0.00391930517005831,0.322174802767015
"762","Atp5k",2.33984029385052e-05,2.64778914760682,0.00405100203314171,0.32772135873654
"446","Aldoa",2.33842469903297e-05,2.64591789419513,0.00407347940979813,0.32772135873654
"4281","mt-Nd5",2.33628967319211e-05,2.64309563577822,0.00410759137271161,0.32772135873654
"486","Ank3",2.31763915661695e-05,2.61844179956858,0.00441661791782392,0.3489556952937
"1589","Cox5b",2.29856496379214e-05,2.59322791212268,0.00475398695664925,0.371999479357803
"4466","Ndufa7",2.29269611624032e-05,2.58546997117242,0.00486231716403628,0.375767664296175
"1187","Ccdc88a",2.29097549986631e-05,2.58319551437154,0.0048944915723021,0.375767664296175
"6345","Slc17a7",2.27890732165593e-05,2.56724277184302,0.00512554070977684,0.389828507440784
"3992","Mdh1",2.27604961450597e-05,2.56346521191719,0.00518165428642581,0.390447246138271
"570","App",2.25572818563412e-05,2.53660262197587,0.00559669652797768,0.417852443529196
"6355","Slc24a2",2.25249588467433e-05,2.53232989214976,0.00566536664959888,0.419134125403961
"5513","Purb",2.24368111195013e-05,2.52067777720207,0.00585645274540999,0.424435860091104
"3942","March6",2.24238416527544e-05,2.51896336297865,0.00588504514716917,0.424435860091104
"2126","Dynll1",2.24200200746168e-05,2.51845819433581,0.00589349375648744,0.424435860091104
"2613","Fkbp1a",2.23541188072983e-05,2.50974680532988,0.00604088773545615,0.431234599922299
"5920","Rpl27",2.22907131396802e-05,2.50136530587961,0.00618577463729768,0.437737686941987
"5672","Rbfox1",2.22566912214018e-05,2.49686799988064,0.0062647793649748,0.43950667648418
"5018","Pgm2l1",2.22283058926673e-05,2.49311578614138,0.00633137729751226,0.440382465360297
"1280","Cdk5r1",2.21770658376243e-05,2.48634244064549,0.00645318532792934,0.44505103558211
"5984","Rps27",2.21382491353413e-05,2.4812113193898,0.00654683611424813,0.447715565527321
"2845","Gm10250",2.20556431345626e-05,2.47029175689444,0.0067501447697573,0.457772317802374
"7012","Tesc",2.19966071566072e-05,2.4624878801218,0.00689884180390389,0.463989872728677
"6865","Swi5",2.19611070443929e-05,2.45779517389873,0.00698964392550566,0.466243625129222
"6135","Scn4b",2.18722239206422e-05,2.44604584799711,0.00722163162399526,0.477801936228239
"4276","mt-Co1",2.18280836730738e-05,2.44021101532951,0.0073393424648138,0.479879521214414
"6005","Rps9",2.18163307302114e-05,2.43865741156125,0.00737096831553228,0.479879521214414
"6258","Sf3b5",2.17712533565476e-05,2.43269870161031,0.00749338298994198,0.483977387080538
