"","gene","distance","Z","p.value","p.adj"
"5140","Plekha6",0.00617584487855651,15.0213722386878,2.65974830186229e-51,2.16450316805553e-47
"7561","Ubtd2",0.00573237957032487,13.933476111413,1.98287302171202e-44,8.0683103253462e-41
"4056","Mettl7a1",0.00536645102269232,13.0357908980732,3.8284447619707e-39,1.03852944909725e-35
"4115","Mki67ip",0.00518145393780194,12.5819614587155,1.32679130455594e-36,2.69935690911905e-33
"472","Anapc1",0.00498084718028698,12.0898388269004,5.97604809764495e-34,9.72661588372692e-31
"344","Adipor2",0.00496991987150771,12.0630322725164,8.27862934979168e-34,1.12285809414341e-30
"4490","Ndufs2",0.00496215117871075,12.0439743425027,1.04327750631813e-33,1.2128846209167e-30
"7785","Wdr61",0.00494361868573233,11.9985109726162,1.80872958806344e-33,1.83993017345753e-30
"7382","Tsc1",0.00482343882472614,11.7036892516423,6.10151700778426e-32,5.51712726770536e-29
"7621","Usf2",0.00471698542388672,11.4425408813893,1.28134246473943e-30,1.04275649780495e-27
"2351","Ero1l",0.00459570423198096,11.1450174076555,3.78647415563049e-29,2.80130242532009e-26
"3508","Kbtbd2",0.00447697682817072,10.853758812205,9.56946016179561e-28,6.48968889972439e-25
"4063","Mfap3",0.00445940999110262,10.810664361162,1.53221314354976e-27,9.59165427862149e-25
"1900","Dennd6b",0.0044049439365012,10.6770498285956,6.51741904708774e-27,3.78848258608572e-24
"2584","Fdx1",0.00433817175928176,10.5132462758523,3.75321514538314e-26,2.03624432354187e-23
"7126","Tmem126a",0.00432047808970121,10.4698406829983,5.94214241135525e-26,3.02232218397556e-23
"5398","Prrg3",0.00427447707618109,10.3569923416956,1.94500999681034e-25,9.31087726708385e-23
"7721","Vps37a",0.00426316735473526,10.3292476637397,2.59832791023047e-25,1.17473291852531e-22
"1180","Ccdc59",0.00421672963679074,10.2153280119122,8.46527754222196e-25,3.62581203361065e-22
"5557","Rab24",0.00419464007997521,10.1611385570287,1.47802019667931e-24,6.01406418028812e-22
"2997","Gpr137",0.00415703712845421,10.0688920958637,3.7913703791785e-24,1.46924629265498e-21
"7290","Tpp2",0.00410588608071443,9.94340984119979,1.3472138477041e-23,4.98346649664364e-21
"1046","Cacna1d",0.00407419043774127,9.86565501663531,2.93251915987742e-23,9.99937817438104e-21
"4535","Nfat5",0.00407396195320639,9.86509450505522,2.94894416546012e-23,9.99937817438104e-21
"5478","Ptp4a3",0.004029175955293,9.75522680451196,8.76042987223322e-23,2.85169513200936e-20
"7167","Tmem201",0.00401476565960681,9.71987588849015,1.24041846393041e-22,3.88250979210219e-20
"1041","Cabp1",0.00399961968251489,9.68272022035502,1.78543057241299e-22,5.38141999936923e-20
"4385","Nacc1",0.00399705708045883,9.67643371992131,1.89865653943701e-22,5.51830961354943e-20
"24","1110038F14Rik",0.00396588387151531,9.59996051524242,3.99875275907272e-22,1.12213275701151e-19
"3648","Krtcap2",0.00396354973396326,9.59423447724969,4.22711693937658e-22,1.14667592175489e-19
"2048","Dolk",0.00391786897843992,9.48217178350032,1.2452242607803e-21,3.26891452717099e-19
"1541","Commd6",0.00387936136092356,9.38770602216789,3.06606037292801e-21,7.79737478590254e-19
"2532","Fasn",0.00386000811260038,9.34022919926841,4.80629020311284e-21,1.18526029311916e-18
"3892","Map1lc3b",0.00384548402238108,9.30459912582531,6.7249367460757e-21,1.60963338939894e-18
"6569","Snrpc",0.00381527375971983,9.23048819280964,1.34700603682155e-20,3.13198146504394e-18
"6350","Slc20a1",0.00378509503250951,9.1564546216401,2.6815168090246e-20,6.06171771995617e-18
"456","Alkbh7",0.00377872224477031,9.14082108509793,3.09899672442112e-20,6.81611766036192e-18
