"","gene","distance","Z","p.value","p.adj"
"1469","RPL32",0.00547771001485742,20.3725261338229,1.46579416353069e-92,1.23918238584885e-88
"8442","MT-CO1",0.0053016653239189,19.7107360885999,8.72057306350538e-87,3.68618623394372e-83
"6208","RPLP1",0.00476927829131035,17.7093781577937,1.77486212694132e-70,5.00156147372065e-67
"7952","RPS19",0.00465363551910939,17.2746519809542,3.65062545012683e-67,7.71559688884306e-64
"6109","SERF2",0.00453128871442331,16.8147238969295,9.51887327523774e-64,1.6094510933772e-60
"6715","RPL13",0.00447433033418642,16.6006050340893,3.44959894377333e-62,4.86048491177663e-59
"2923","RPS12",0.00447080778649658,16.587363015926,4.30074438971949e-62,5.19407043866979e-59
"7816","RPL18A",0.00406558593937321,15.0640465040594,1.39582073802033e-51,1.47503356490298e-48
"2724","RPS18",0.00373624403165011,13.8259790858149,8.88391895385558e-44,8.34496120398834e-41
"8100","RPL28",0.00371205836386175,13.7350599328767,3.13021223344541e-43,2.64628142215475e-40
"6456","RPS15A",0.00368925858616535,13.6493506403536,1.01842733856985e-42,7.82707701842683e-40
"2102","RPL34",0.00363721595945148,13.4537111575446,1.4640006362248e-41,1.03138844822037e-38
"8046","RPL13A",0.00359782819390399,13.3056440332028,1.073178169473e-40,6.50364206468276e-38
"1912","RPL35A",0.00359775720908486,13.3053771859243,1.07701666554955e-40,6.50364206468276e-38
"4252","COL5A1",0.00352657860939214,13.0378014444553,3.72883224169044e-39,2.10156985141673e-36
"2497","RPS14",0.00351742875429503,13.003405161408,5.85073251383504e-39,3.09138079199759e-36
"5675","TPT1",0.0035127103288293,12.9856675801967,7.3773006654981e-39,3.66868822506594e-36
"4359","RPL27A",0.00350521816125684,12.957502902863,1.06535642573268e-38,5.00362401285781e-36
"8430","COL6A1",0.00344935915925672,12.747516840445,1.60917022494176e-37,7.15996056929351e-35
"4563","NEAT1",0.00331186697697742,12.2306540083804,1.06607500491714e-34,4.50629904578474e-32
"7061","COL1A1",0.00308928909604103,11.3939356438261,2.24137248898053e-30,9.0231252484959e-28
"3513","RPS4X",0.00306231082856306,11.2925185050354,7.14414392185573e-30,2.74529966888038e-27
"566","RPS27",0.00302121633822117,11.1380354332837,4.09530864623125e-29,1.50529301283648e-26
"1340","EEF1B2",0.00296830437879534,10.9391279409044,3.74585175274094e-28,1.319476279903e-25
"7645","EEF2",0.00292645460310046,10.7818055882562,2.09784013953184e-27,7.09405621584087e-25
"6821","RPL26",0.00287327803852748,10.5819033879345,1.80768966151673e-26,5.87777246094709e-24
"6942","RPL19",0.00284731203576605,10.4842915710138,5.10036243862723e-26,1.59698015022795e-23
"4666","RPS3",0.00281355722216228,10.3573999305887,1.93674162675442e-25,5.84757632592209e-23
"292","RPS8",0.0027686078286027,10.1884254444059,1.1167615358878e-24,3.25555242220533e-22
"134","RPL11",0.00276583792215068,10.1780127673386,1.24292973634942e-24,3.50257599703265e-22
"4169","RPL12",0.00269949959076523,9.92863264065863,1.56255726208108e-23,4.261244868914e-21
"7925","RPS16",0.0026204820722743,9.63158870904818,2.94065191444513e-22,7.76883477647472e-20
"4242","RPL7A",0.00256867571319518,9.43683740734731,1.92100268295408e-21,4.92125960051327e-19
"8092","RPS9",0.00255285120813645,9.3773496723715,3.38259187249795e-21,8.41071520296991e-19
"2699","C6orf48",0.00250688875246262,9.20456686672831,1.71525968232636e-20,4.1430872441106e-18
"2830","EEF1A1",0.00248980088531377,9.14032988058059,3.11310567476557e-20,7.31060982624114e-18
"3395","SLC25A6",0.00247566891066787,9.08720473326633,5.08089591134622e-20,1.16091605498705e-17
"1352","FN1",0.00246399598908006,9.04332369792072,7.59895049999111e-20,1.69056651386644e-17
"3966","RPS6",0.002439338957091,8.95063258506685,1.76725483506079e-19,3.83086471169332e-17
"8129","RPS5",0.00242891503690784,8.91144681597243,2.51854403140131e-19,5.28364774611612e-17
"814","GUK1",0.00242840533842071,8.90953074918822,2.56245040916443e-19,5.28364774611612e-17
"923","OST4",0.00240961429409608,8.83889115189567,4.83366227212263e-19,9.72947163060113e-17
