"","gene","distance","Z","p.value","p.adj"
"921","TMEM214",0.0027695975191202,14.0657556487418,3.08303463215464e-45,2.60639747802353e-41
"2401","ALDH7A1",0.00263390688600478,13.3696846646965,4.54627479505961e-41,1.9217103558717e-37
"282","DPH2",0.00240572592559888,12.1991532727836,1.57036417115709e-34,3.05571302904449e-31
"271","SVBP",0.00240566990781248,12.1988659106068,1.57591543548892e-34,3.05571302904449e-31
"1468","RAF1",0.00240349448908117,12.1877063646437,1.80725871128725e-34,3.05571302904449e-31
"4312","TMEM80",0.00225886933109922,11.4458027142379,1.23404640137477e-30,1.73877137953704e-27
"266","PPCS",0.00222823473257309,11.2886521825297,7.46543198950194e-30,8.01170029088213e-27
"2595","GMDS",0.00222797045251646,11.2872964686174,7.58145284209333e-30,8.01170029088213e-27
"2513","CNOT8",0.00219247835606086,11.1052277587996,5.91576592468033e-29,5.55687612524972e-26
"701","C1orf21",0.00218995145786765,11.0922651800899,6.83898308115228e-29,5.78167629680614e-26
"1113","RPIA",0.00218710102389877,11.0776429152208,8.05283856468297e-29,6.18897247507544e-26
"1871","IGF2BP2",0.00213494318195256,10.8100816286706,1.54197762466995e-27,1.08632323657998e-24
"3961","CNTLN",0.00211721491473533,10.7191384874678,4.1385343849712e-27,2.69132074542665e-24
"3960","BNC2",0.00206848501743362,10.4691620020727,5.98489554988309e-26,3.61402192705083e-23
"6594","CMTM3",0.00206368961141199,10.4445623453997,7.75847204247732e-26,4.37267484314022e-23
"1571","ARIH2",0.00205006339764539,10.3746620744115,1.61677181103094e-25,8.54261805653475e-23
"580","ADAM15",0.00202667242617336,10.2546701769866,5.63801470352412e-25,2.80375154727017e-22
"7849","LINC00662",0.00198235256839131,10.0273164804875,5.78080610487862e-24,2.71505193392466e-21
"5367","OS9",0.00197137160342845,9.97098590768391,1.02095868364862e-23,4.54272879556074e-21
"8181","CABIN1",0.00196135674517762,9.91961130593229,1.71042866453015e-23,7.22998196496896e-21
"8397","CHAF1B",0.00195783719708702,9.90155659392622,2.04922809482228e-23,8.24960681601313e-21
"2516","MED7",0.0019521726438636,9.87249835279439,2.73914156030616e-23,1.05257739776492e-20
"6136","LEO1",0.00192554860478917,9.73592134189608,1.05944371355686e-22,3.89414658887378e-20
"5093","FAM204A",0.00189695661999614,9.58924908800688,4.43642016099628e-22,1.56272900171094e-19
"3689","RHOBTB2",0.00189384798638979,9.57330230079154,5.17722027734813e-22,1.75072880898805e-19
"2551","KIAA1191",0.00188910459022466,9.54896944626377,6.54964030874202e-22,2.12964073731173e-19
"7822","SSBP4",0.00184849119651444,9.34062931049885,4.78816094746079e-21,1.49922639443828e-18
"8415","RRP1B",0.00184178356464407,9.30622024474819,6.62312253520309e-21,1.99970992545025e-18
"6162","TLN2",0.00182427192201731,9.21638835263009,1.53637860105364e-20,4.47880851493361e-18
"7763","NACC1",0.00182097647878353,9.19948326226432,1.79837602409445e-20,5.06782363589815e-18
"4475","ZFP91",0.00180870644933117,9.1365399972867,3.22411912476895e-20,8.51846040209001e-18
"3248","PPP1R35",0.00180870461552523,9.13653059015906,3.2243994897904e-20,8.51846040209001e-18
"2312","GTF2H2C",0.00179580450730264,9.07035512307908,5.93148688440007e-20,1.51953909456722e-17
"6211","LARP6",0.00176926607653131,8.93421726891853,2.05035412889099e-19,5.09814523695424e-17
"736","FMOD",0.00175825104630747,8.87771194684022,3.41248532793422e-19,7.81205810207476e-17
"2757","PI16",0.00175825104621689,8.87771194637556,3.41248534218523e-19,7.81205810207476e-17
"452","AMPD2",0.00175820938663298,8.87749823945343,3.41904601108074e-19,7.81205810207476e-17
"4879","ZNF37A",0.00175532541874088,8.86270395098619,3.90483822942276e-19,8.46887011563061e-17
"4732","C11orf57",0.00175531417373901,8.86264626594679,3.90685988300915e-19,8.46887011563061e-17
"1304","STK17B",0.00173430360152225,8.75486543139331,1.02173576648828e-18,2.15943854247297e-16
"1861","ALG3",0.0017330552517127,8.74846159893694,1.08140471695643e-18,2.22980377491455e-16
"6332","CAPN15",0.00172147495699204,8.68905656148766,1.82730841442018e-18,3.67811079416862e-16
"8410","C2CD2",0.00172021797375773,8.68260844095972,1.93397070527475e-18,3.80227635869598e-16
"4572","MAP3K11",0.00171825054391712,8.67251584433939,2.11337972761336e-18,4.06057095846439e-16
"4755","PHLDB1",0.00171322069838048,8.64671355090247,2.65018998996588e-18,4.97882359448258e-16
"7932","AKT2",0.00168442354520441,8.49898881641829,9.56246633217596e-18,1.75741500809164e-15
"6853","ALKBH5",0.00166081387574282,8.37787503370689,2.69459099644361e-17,4.84682389019878e-15
"5072","MXI1",0.00165099113886886,8.32748598352048,4.12885884015623e-17,7.27195263222516e-15
"7297","EPG5",0.00164900301970805,8.31728725403642,4.49997217738901e-17,7.76382954849933e-15
"4462","PTPRJ",0.00164443960436312,8.29387767198331,5.48075909061283e-17,9.26686747040817e-15
"7307","DYM",0.00162247153651083,8.1811850398065,1.40532954696017e-16,2.32954039019632e-14
"3437","TMEM47",0.00161090035845782,8.12182676938651,2.29609241545185e-16,3.73291640004422e-14
"649","ALDH9A1",0.00160415853269491,8.08724229450195,3.05153909193999e-16,4.86749273269069e-14
"7989","CD3EAP",0.00159851737903418,8.0583040893391,3.86800903011603e-16,6.0555830260372e-14
"5442","NEDD1",0.00157744577522776,7.95021017260963,9.30976784516844e-16,1.43099595205553e-13
"5173","P3H3",0.00157341227853479,7.92951898746471,1.09998161864569e-15,1.6605793935769e-13
"7773","SAMD1",0.00156663394314616,7.8947472241099,1.45452107945735e-15,2.15728442205833e-13
"697","SMG7",0.00155986786556636,7.86003834133026,1.92007948346005e-15,2.79868137123642e-13
"8150","CDC45",0.00155539033702325,7.83706934466828,2.30591695231963e-15,3.3041054093068e-13
"147","SYF2",0.00155446038348268,7.83229883353397,2.39514640616191e-15,3.37476128628213e-13
"8","C1orf159",0.00155268182225436,7.82317510232306,2.57536900222141e-15,3.56920812209505e-13
"5492","ANKRD13A",0.00154562272418455,7.78696307186,3.43195012905413e-15,4.66818639989202e-13
"4591","PACS1",0.0015452887698631,7.78524994024714,3.47877623838653e-15,4.66818639989202e-13
"4451","ACP2",0.00150138339113053,7.56002245418139,2.01499892704533e-14,2.66168764519394e-12
"4611","ADRBK1",0.00147091487288596,7.40372388743462,6.62088055456875e-14,8.61121910897295e-12
"3158","POM121",0.00146917876030075,7.39481791089184,7.08010911918047e-14,9.06897613538662e-12
"3951","KIAA2026",0.00146866801719757,7.39219788144496,7.22106883827958e-14,9.11147999385307e-12
"6183","MTFMT",0.00146367498697034,7.36658444458616,8.75275371967941e-14,1.0881732345025e-11
"7506","NCOA5",0.00146080714391747,7.35187287393409,9.77243273773195e-14,1.19733545456211e-11
"2087","H2AFZ",0.00145113537591098,7.30225826960094,1.41488705736508e-13,1.70877931185205e-11
"3538","ARMCX3",0.00144821630705162,7.28728391885338,1.58132983658596e-13,1.88289611809827e-11
"6992","BECN1",0.00144768921227999,7.28458000799419,1.61336968675527e-13,1.89436490719848e-11
"4874","PARD3",0.00144688697919505,7.28046468212353,1.66336136534905e-13,1.92630917570696e-11
