"","gene","distance","Z","p.value","p.adj"
"428","Eprs",2.39889606774471,24.5437270707084,2.52312966404629e-133,1.89638425549719e-129
"6418","Hdac7",2.10763330836716,21.5389312653212,3.36201313076338e-103,1.26344453454088e-99
"53","Actr1b",1.53209262270896,15.6013982906588,3.56085145681084e-55,8.92111984979677e-52
"854","Cenpb",1.52512295396057,15.5294960966919,1.09547316726096e-54,2.05839408128334e-51
"7197","Nedd4l",1.48869746019201,15.1537145476918,3.58013319535286e-52,5.38165621925443e-49
"1367","Skil",1.43791422188075,14.6298121381022,9.06435053306373e-49,1.13546097677512e-45
"446","Frmd4a",1.36903716832402,13.9192459055464,2.41991723878214e-44,2.59829970952665e-41
"19","Ncoa2",1.33399656017013,13.5577514507661,3.56440266139672e-42,3.34875630038221e-39
"802","Ppip5k1",1.27480793490928,12.9471353414821,1.21943123511958e-38,1.01836057368431e-35
"814","Slc30a4",1.24838782132437,12.6745737320012,4.0901083319295e-37,3.07412542227821e-34
"745","Cstf3",1.22321181806553,12.4148469164267,1.08550853798132e-35,7.41698379224331e-33
"6931","Cul9",1.21618673917859,12.3423730868953,2.67769028152738e-35,1.67712667966331e-32
"5132","Rnf145",1.19345407161235,12.1078528059836,4.79868499371662e-34,2.77437818559801e-31
"441","Sertad4",1.11339948211436,11.2819741552437,8.0544901997072e-30,4.32411059578567e-27
"3016","C2cd5",1.07187061542774,10.8535439477941,9.59198958288965e-28,4.80622624699991e-25
"1491","Trim46",1.05302719341137,10.6591468489171,7.90202534678685e-27,3.71197640665312e-24
"4892","Mras",1.02762774999304,10.397114925558,1.27776840713876e-25,5.64923961650289e-23
"4449","Slc35f4",0.999033731749694,10.1021263514595,2.70285793758039e-24,1.12859334771412e-21
"736","Trim44",0.998268805342772,10.0942350313888,2.92930302408767e-24,1.15877060679173e-21
"5125","Gabrg2",0.97434568945306,9.84743355758956,3.51582738666856e-23,1.32124793191004e-20
"160","Speg",0.941231516258063,9.50581306024953,9.9245642174251e-22,3.55204879324605e-19
"4938","Traip",0.916689615691264,9.25262792928071,1.09519904096123e-20,3.74159817812026e-18
"801","Map1a",0.907005321822936,9.15272045859728,2.77587505166284e-20,9.07107690795562e-18
"2426","Sez6l",0.882364526087885,8.89851508121119,2.82993998014974e-19,8.86242870450228e-17
"6454","Grasp",0.87935624857449,8.86748035616428,3.74097850033918e-19,1.12468777634197e-16
"6533","Lztr1",0.876100878842514,8.83389651820116,5.05455880714564e-19,1.46115630748102e-16
"1100","Ddx3x",0.873806187992643,8.81022346966215,6.24483121457206e-19,1.73837597810087e-16
"2352","Rufy3",0.851123691431283,8.57622077508856,4.90206384280317e-18,1.31585399437531e-15
"1267","Arxes1",0.840165805710669,8.46317436599879,1.30098117671982e-17,3.37178431869868e-15
"228","2310035C23Rik",0.810675710775428,8.15894146732253,1.68986684347355e-16,4.23367973184906e-14
"166","Slc4a3",0.793358011339668,7.98028439926916,7.29982528941397e-16,1.76985441533017e-13
"1633","Camk2d",0.789749358521848,7.94305593630583,9.8629966742568e-16,2.31657134386607e-13
"1534","Arnt",0.770315986573075,7.74257265227394,4.87125342868687e-15,1.1094648718185e-12
"3513","Tial1",0.766595778791886,7.7041933388321,6.5836184976109e-15,1.45536695964834e-12
"2209","Rbm33",0.738540537922406,7.41476303107874,6.09212323699156e-14,1.30823994997796e-11
"6950","Satb1",0.733220333495571,7.35987744261655,9.20395773498434e-14,1.92158184267062e-11
"4568","Fbxl3",0.72506721064488,7.27576621124967,1.72229844104637e-13,3.49859326564987e-11
"7487","Hspa12a",0.691385504160252,6.9282907887838,2.12977751445857e-12,4.21247573649227e-10
"4571","Rbm26",0.683907846885241,6.85114795987532,3.66298469540219e-12,7.0592289668315e-10
"1211","Arhgef9",0.672251245735905,6.73089329253148,8.43123006411702e-12,1.58422812904759e-09
"7417","Lgi1",0.668185204352072,6.68894620626208,1.12391667333418e-11,2.06033115043407e-09
"833","Kcnip3",0.661892440601141,6.62402726446706,1.74771124838041e-11,3.12757089114932e-09
"5461","Msl1",0.653714320603652,6.53965815144718,3.08298039976178e-11,5.3887629499092e-09
"1304","Shroom2",0.650052553549021,6.5018817384599,3.96607250499563e-11,6.77477294262435e-09
"6087","Alkbh1",0.649037448323319,6.49140946273631,4.25185045286078e-11,7.1015351119337e-09
"7297","Scyl1",0.647756763281719,6.47819734784306,4.64124483271947e-11,7.58339047015641e-09
"2930","Timp4",0.646785811437693,6.46818057798756,4.95949618291672e-11,7.9309730448515e-09
"3413","Sbf2",0.63552125156423,6.35197038232214,1.06287129429169e-10,1.66427930164507e-08
"3490","Maz",0.633678989456587,6.33296478934726,1.20247230995376e-10,1.84444528196172e-08
"673","Sp9",0.619239968919606,6.1840054495534,3.1247604349873e-10,4.6971398858729e-08
"5596","Usp36",0.607731644586111,6.0652804716049,6.5861789383743e-10,9.70621978447476e-08
"1875","Tmem59",0.60659008962975,6.05350368437737,7.08644146730647e-10,1.02426334746683e-07
"2757","Krba1",0.591954756152336,5.9025190932221,1.78996335608301e-09,2.53837067628678e-07
"4486","Ipo4",0.586725808974769,5.8485749550174,2.47901107734028e-09,3.45041615875733e-07
"155","Tuba4a",0.582281924529163,5.80272987214338,3.26219282627148e-09,4.45793477859208e-07
"2183","5031425E22Rik",0.579932877681339,5.77849606302173,3.76856536832705e-09,5.05795309077609e-07
"1624","Cnn3",0.579642843179488,5.77550393846574,3.83615526840966e-09,5.05834087673105e-07
"7002","Galnt14",0.576118548776758,5.73914575432677,4.75776498559786e-09,6.16540717788853e-07
"2020","Arid1a",0.55888163062378,5.56132206181436,1.33869288171324e-08,1.70535859304351e-06
"5230","Map2k4",0.555399952903325,5.52540353027092,1.64364583522588e-08,2.05776597979478e-06
"7432","Got1",0.555128312201764,5.52260116431666,1.67008681170146e-08,2.05776597979478e-06
"22","Terf1",0.553407798821891,5.50485158521495,1.8473969970981e-08,2.23952190809505e-06
"7465","Neurl1a",0.533362621485928,5.29805664546343,5.85208304280991e-08,6.98162796027925e-06
"2875","Podxl2",0.520848331946951,5.16895368429367,1.17704111825762e-07,1.38228766325379e-05
"6334","Mgat3",0.510106787268776,5.05813914534837,2.11683738705215e-07,2.44771535401291e-05
"789","Mga",0.50329816693265,4.9878983982299,3.0519826711972e-07,3.47556087223002e-05
"5440","Psmb3",0.502846554809056,4.98323936726577,3.1264259614203e-07,3.50719664567687e-05
"2819","Gm20594",0.500501287701464,4.95904455162074,3.54203607523239e-07,3.91499163844804e-05
"6227","Oxr1",0.491543815813958,4.86663529884852,5.67571108337975e-07,6.18241224676554e-05
"2530","Ubc",0.48745545467878,4.8244579521251,7.01922642063191e-07,7.53664368249563e-05
"148","Cdk5r2",0.482611827875334,4.77448894979552,9.00820874787714e-07,9.53601365479501e-05
"2661","N4bp2l2",0.47375850918867,4.68315418763679,1.41246926219077e-06,0.000147446096869803
"885","Dstn",0.471627383595693,4.66116855083168,1.57209547653494e-06,0.00016186122741968
"3961","Arglu1",0.469407254650289,4.63826471596853,1.75673301430665e-06,0.000178427099128767
