2.3264,0.85282,-0.12901
2.8971,1.091,-0.13763
1.6879,0.078536,0.28722
1.039,0.1928,0.33404
1.0344,0.011072,0.17638
1.7381,0.0030638,0.21405
1.5906,-1.502,-0.17613
3.8772,-0.15424,-0.26101
1.6588,-0.1882,0.038602
0.55392,-1.3823,-0.46919
1.3602,0.16295,-0.081277
1.9131,-0.6203,-0.032438
1.8433,0.54459,-0.26568
1.0802,-0.034732,0.1485
2.1251,-0.098595,0.12532
0.771,0.14767,0.31101
2.2934,0.92978,-0.18014
0.80559,0.10724,0.003719
1.9777,0.15796,0.13416
1.6237,-0.22923,-0.33421
1.8698,-0.40408,-0.19448
1.4535,-0.038741,-0.072654
3.1518,-0.21226,-0.097387
1.6512,-0.45553,-0.069069
2.1398,-0.35253,0.050418
1.8541,-0.029742,-0.017418
1.1907,0.30456,0.26312
2.3013,-0.24145,0.024712
1.461,0.41818,-0.14368
1.6489,-0.10592,0.040107
2.6828,0.42361,-0.082643
2.5833,-0.10165,-0.057756
1.5241,0.057686,-0.12045
1.2053,-0.61388,-0.32115
2.7137,-0.073588,0.0079681
0.47898,-0.34852,0.15006
4.1411,-0.054133,-0.15349
1.8105,0.34629,-0.27331
2.0549,-0.13601,-0.10092
1.8474,0.2772,-0.19415
3.2523,0.39167,0.14309
1.115,0.088533,0.081689
2.1592,0.34963,-0.089081
2.2502,-0.70869,-0.35411
2.4095,-0.16643,-0.12326
2.2399,-0.64018,0.98193
0.079866,-0.019696,-0.023259
1.9998,1.3632,-0.20682
2.8105,-0.21859,0.10358
1.0731,0.31899,0.20733
1.1819,-0.53545,-0.18373
1.1251,0.020105,-0.063047
1.5096,0.38819,0.11875
2.6392,-0.040042,-0.068927
1.2814,0.16499,0.063087
1.3941,-1.2468,-0.074865
2.1748,-0.50235,-0.096322
1.5455,0.112,-0.040773
1.0378,-0.43927,-0.1002
1.4076,-0.46249,0.098878
1.0439,-0.29182,0.12508
0.89771,-0.073012,0.24451
2.262,-0.71624,0.1096
2.0804,0.58635,-0.040228
1.5716,-0.49649,0.13454
1.7981,-0.1496,0.2286
1.453,-0.21153,0.095578
1.5154,-0.34106,-0.30428
0.94802,0.13359,0.10257
0.63244,0.20878,0.18247
2.7389,-0.0069139,-0.28476
2.1663,0.27325,-0.043141
0.074066,-0.0032272,0.0028662
0.39263,-0.9656,-0.072156
0.88006,-0.64438,-0.12991
1.0585,-0.35742,0.083321
0.67644,-0.43622,-0.040741
0.81668,-2.2036,-0.083645
1.4952,-0.28337,0.20492
0.54,0.36583,-0.019726
2.1128,-0.85619,0.098333
2.1839,-0.50385,0.28166
2.776,0.29546,-0.20431
1.4044,-0.81065,-0.15372
1.6527,-0.39259,-0.43423
1.339,0.01743,-0.069996
1.0794,0.35872,0.23132
0.80851,-0.58702,0.099763
1.8275,1.0808,-0.26991
1.849,0.71933,-0.11388
2.1923,0.0092574,-0.067412
1.5394,-0.23477,0.1208
1.678,-0.88361,-0.12445
1.0186,-0.079054,0.010097
1.1398,0.3749,0.26958
1.6181,0.37252,0.3246
1.466,-0.12509,-0.012067
2.6611,-0.46077,0.31127
1.9526,-0.13882,-0.2538
2.3895,-0.78735,-0.061101
1.3722,-0.020449,0.0886
0.50418,-0.10185,0.070873
1.2702,0.24696,0.39455
1.2026,-0.11493,0.11059
1.6138,0.072716,-0.083897
2.1287,-0.28604,-0.10642
1.125,-0.18743,0.25401
1.9753,1.0911,-0.25757
1.9473,0.91196,-0.21307
0.85992,-0.14231,0.17627
2.3493,0.17269,0.066294
1.4842,0.12473,0.037157
1.3817,-0.26926,0.076595
1.6046,0.82885,-0.29294
2.1579,1.1866,-0.29396
1.6958,0.056301,0.18602
2.4675,-0.76183,-0.070656
1.0603,-0.016867,-0.19175
0.86439,-0.30193,-0.028446
1.6597,0.084089,-0.018197
1.5027,-0.11976,0.09227
4.2497,-0.28987,-0.07338
1.5855,0.021533,-0.19045
1.8635,-0.61167,0.16989
2.5498,-0.02472,-0.058428
1.2244,-0.022442,-0.02841
1.0121,-0.24726,0.34879
0.96275,0.24174,0.11296
1.8079,0.14603,0.07595
1.2805,0.29171,-0.037669
1.2383,0.41905,-0.067792
2.4164,-0.42942,0.13332
1.4946,-0.064126,-0.27137
1.4319,-0.35291,0.14958
0.8211,-0.024425,-0.030757
2.186,-0.19015,0.076616
2.1982,0.51931,0.26775
1.4776,-0.15255,0.25165
2.4121,-0.77509,-0.075515
2.5746,-0.38569,-0.070757
1.5218,-0.012913,0.015432
0.83649,-0.064971,0.016845
1.1549,0.24681,0.20498
0.94384,0.0282,0.15966
1.4205,0.65015,-0.065964
1.8569,0.21076,-0.13673
2.0763,-0.50529,0.18368
2.241,1.0489,-0.36244
0.83711,-1.7721,-0.35375
2.0139,-0.1676,-0.081115
1.3536,-0.38141,0.10413
1.7823,0.01859,-0.062059
3.5624,0.21187,-0.13322
3.6556,0.92004,0.38069
2.5691,-0.40028,0.097552
0.58959,0.2453,0.24798
0.95833,-0.249,0.15437
3.6035,0.13317,-0.1188
2.2459,-0.078137,-0.059414
2.4671,-0.24961,-0.264
1.4739,0.2931,0.33954
3.731,-0.22801,-0.039797
1.5796,0.021574,0.49232
0.94429,0.28997,0.12844
3.69,-0.054321,-0.13061
0.44159,-0.7583,-0.35989
1.0905,-0.40321,0.099136
1.59,0.37517,-0.26769
1.5538,0.057397,-0.019587
2.1186,0.27907,0.094651
2.0923,-0.4585,0.18333
2.1433,0.17713,0.19746
1.7428,-0.16895,0.34768
2.0521,1.2475,-0.24806
3.0284,0.30588,-0.065626
1.0098,-0.51547,0.12329
1.7219,0.70272,0.16966
0.81522,0.10844,0.048482
0.82284,0.33464,0.11341
1.5993,-0.10708,0.26081
1.5136,0.90414,-0.40359
1.8697,0.10705,0.11516
1.3148,-0.075688,0.32431
1.831,0.60843,-0.076416
1.7869,0.099062,-0.12432
1.2525,-0.20169,0.07713
3.727,-0.01996,-0.067511
2.6,-0.64999,0.17031
1.8649,-0.044089,-0.20321
2.6012,0.36672,-0.24515
0.84093,0.59197,0.14663
2.1298,-0.38666,0.049573
3.437,-0.14864,-0.22052
1.6601,-0.76332,-0.065963
1.6563,-0.26051,0.079587
2.4046,0.1668,-0.13586
1.9389,-0.53894,0.27066
2.1007,1.5033,-0.246
1.9051,-0.3827,0.017771
1.271,-0.00828,-0.11076
0.97361,-0.018335,-0.042462
1.0308,0.53859,0.25521
1.8677,-0.20355,0.15898
3.8915,0.06046,-0.17262
3.5093,0.16363,-0.30996
1.6908,-0.055825,0.15253
3.2604,-0.81342,-0.03736
2.387,0.75616,-0.091522
1.7354,-0.31292,-0.13116
1.0133,-1.2447,-0.23233
0.058316,-0.036631,0.0014834
1.8019,0.23374,0.1196
1.8483,-0.45869,0.015927
1.8901,0.083671,0.03518
2.8328,0.20907,-0.15333
2.4087,-0.2802,0.26285
0.92339,-0.23114,0.088337
0.96117,-0.31252,-0.2143
2.3601,0.40576,-0.01088
1.329,-0.18044,0.0573
1.3895,0.10006,0.27195
0.22652,0.47323,0.30368
1.3391,-0.57599,0.22272
0.68592,0.25987,0.36297
2.3009,-0.36852,-0.18781
1.8127,0.94419,-0.36307
1.3585,0.024068,-0.037711
1.0411,-0.21179,0.05501
2.389,-0.30401,0.043371
4.2033,-0.15193,-0.17602
2.3392,-0.90627,-0.39775
1.3265,-0.42427,0.35448
1.2408,0.2916,-0.072576
2.7581,-0.38614,0.11637
1.4201,0.48851,0.056615
2.2526,0.56005,0.023354
1.3007,0.014214,0.02402
0.83693,-0.73459,0.19937
1.2724,0.064768,0.012218
1.7359,-0.22868,0.19215
1.9148,-0.018271,0.031253
1.4923,-0.87665,0.21491
1.3862,-0.34279,0.050013
1.3672,0.054564,0.05949
1.0349,-0.7687,0.13303
1.9812,0.53697,0.056679
2.5228,-0.09591,-0.16099
2.2352,0.017324,0.1869
1.2637,-0.71179,-0.11409
1.8352,-0.063176,-0.16254
0.7349,-0.14551,0.30227
1.8335,-0.03544,0.35605
3.8465,-0.014229,-0.17261
1.4168,-0.18474,0.10195
1.988,-0.60537,-0.079882
1.6132,-0.47774,0.18833
2.6353,0.78428,-0.14019
1.1004,0.065511,-0.1378
1.47,-0.56145,-0.2146
0.66023,0.030339,0.28154
3.7856,0.12373,-0.12195
1.5125,-0.27184,0.10907
1.3291,-0.19548,0.29932
3.8974,-0.10016,-0.16463
0.95117,0.48826,0.092641
2.0201,-0.020556,-0.15977
2.6531,-0.07832,-0.085351
2.701,-0.0389,0.18137
0.39687,-0.30106,-0.18498
0.93499,0.096985,0.41145
2.656,0.20923,-0.086239
2.8068,-0.64283,-0.34087
1.9609,0.92071,-0.11842
0.8218,0.070603,-0.16086
1.8047,0.32327,-0.21151
0.3852,-0.58974,0.19057
0.98854,-0.15876,-0.042867
2.2699,0.33693,-0.015148
1.1076,-0.11413,0.37584
0.73057,0.21471,0.17357
1.5911,0.25776,0.010305
1.1572,-1.4653,-0.29251
1.1217,-0.25121,-0.10829
1.4671,-0.36965,0.00799
1.7655,-0.63774,0.10112
1.4437,0.13486,0.13512
2.1061,0.17354,0.12978
1.7973,-0.40753,-0.12309
1.8064,-0.13198,0.1583
1.4231,-0.84036,-0.15582
1.2215,0.0069652,0.36004
1.5265,0.027104,0.2085
1.7794,0.49816,0.49309
3.8296,0.13101,-0.13869
1.0977,0.15654,0.46102
0.98992,0.042743,0.26894
1.8551,-0.25065,-0.076287
1.4476,-0.38126,-0.044921
1.1974,-0.75896,0.030727
1.2364,0.034746,0.021517
2.9338,0.54222,-0.097656
0.69329,0.1821,0.14195
1.5357,-0.17672,0.23759
0.88913,-0.0056234,0.32951
0.85928,-0.21798,0.22492
1.6991,-0.14298,-0.1959
1.683,-0.080132,0.089987
1.2828,-0.10435,0.24858
1.5271,-0.087682,0.17814
1.8336,0.035033,0.082178
0.77892,0.10173,0.2843
1.756,0.8191,-0.1702
3.498,0.14207,-0.095364
2.0059,0.26817,-0.015985
0.98481,0.12612,0.14288
1.5403,-0.015368,-0.013687
2.0063,0.39261,-0.088741
2.4465,0.33405,0.014911
3.6146,-0.22564,-0.11918
0.86914,0.25812,0.14185
2.8015,0.096595,0.0083229
4.0036,-0.12047,-0.1774
0.33649,-0.25726,0.14461
2.5682,0.11753,-0.22853
1.6979,0.12226,0.059926
1.5374,1.0262,-0.21263
1.3496,-0.27277,0.24337
1.3742,0.31637,0.32698
1.1239,0.4571,0.12873
0.83553,0.050651,0.12894
2.4239,-0.1576,0.13582
2.2237,-0.60583,-0.18611
2.0953,0.20174,-0.152
2.2658,-0.1508,-0.10534
2.466,-0.01298,0.30392
1.3805,0.7298,-0.43441
1.4148,-0.36079,-0.3199
0.67572,-0.20349,0.065462
1.6212,-0.25099,0.045708
1.9191,0.22745,0.021431
1.4672,0.12339,-0.10173
1.2404,0.042942,0.29221
1.1081,0.29661,-0.014834
1.3875,0.13956,0.30992
0.97329,0.2122,0.17609
1.2284,-0.46251,-0.19469
0.95026,0.093306,0.15436
2.042,0.57131,0.047917
2.0058,-0.38153,0.037307
3.7861,-0.08138,-0.15939
1.3171,-0.052014,0.04051
3.1616,-0.54446,0.26543
3.8673,-0.048013,-0.14881
1.5519,-0.058329,0.40235
1.649,0.072605,-0.096049
1.0183,0.23351,0.35559
1.201,0.090796,0.067857
2.1965,0.53336,-0.10948
1.5261,-0.070218,0.070124
1.426,0.33245,0.078392
0.88061,-0.65268,-0.057315
2.5275,0.94378,-0.37671
2.0009,-0.082002,0.13005
1.1873,-0.09589,0.40875
2.0468,-0.3549,0.093172
0.38873,-0.99405,-0.027263
1.427,-0.039107,0.086733
3.0494,-0.15559,0.0329
2.4156,1.3783,-0.30963
1.6882,-0.22652,0.24987
0.81046,0.28421,0.34148
2.4079,0.37424,0.0013436
0.84925,-0.98019,-0.0047371
1.4088,-0.28797,0.12446
2.0753,0.12277,-0.048398
1.516,-0.031063,-0.026224
1.9919,0.71612,-0.2184
0.15428,0.032493,-0.023136
1.0414,-0.010547,0.35593
1.5993,0.48796,0.26389
0.48756,-0.51839,0.017724
2.4911,-0.37762,-0.079121
3.4801,-0.099539,-0.078943
0.5996,-0.34615,-0.1509
0.95917,0.17006,0.33602
0.10145,-0.18045,-0.071066
2.7873,0.12869,-0.19495
1.3633,-0.1452,0.06222
1.1114,-0.11995,-0.14573
1.1439,0.1041,0.28789
2.2759,0.41657,0.16647
1.3523,0.13706,-0.047163
1.8178,0.28828,0.0041817
2.1585,-0.085257,0.048335
1.7286,0.31151,0.095823
1.5476,0.90561,-0.30116
1.696,0.10667,0.24919
1.7306,0.18067,-0.065765
1.6576,0.27278,0.15857
1.7056,0.72522,-0.11702
1.9849,1.0245,-0.32634
1.5487,0.00044723,-0.12291
2.4145,0.18514,0.10845
3.6896,0.020895,-0.12594
2.0203,0.068315,-0.018704
0.75746,0.28982,0.1433
3.4819,1.0775,0.29357
1.3763,0.30839,-0.055029
2.1364,-0.17717,-0.19676
1.7088,-0.043492,0.47457
1.7939,0.35726,-0.063256
2.0647,-0.39423,0.097139
0.96954,-0.049856,-0.016737
1.3706,0.16774,0.0666
0.68145,-0.28597,0.038462
3.169,-0.65026,0.1656
2.1578,0.032437,0.0047094
2.2612,0.491,0.13989
0.34605,-1.8174,0.096268
1.1301,0.65439,-0.083439
3.6525,-0.41217,-0.22602
1.6549,0.42453,0.017683
1.333,0.66889,0.22624
2.0132,0.32459,-0.080848
1.6493,0.039358,-0.068445
1.88,0.24781,0.16736
0.070117,-0.010266,-0.0035303
1.8462,1.2509,-0.30739
2.5627,-0.015596,0.083425
3.8702,-0.15617,-0.14501
1.6996,-0.20699,-0.062883
1.475,0.37377,-0.22482
1.5485,-0.0088956,-0.084212
0.58688,-0.054686,0.21188
1.225,-0.61423,-0.20341
1.6497,0.13796,-0.15718
1.4318,-0.036559,0.37874
0.96081,-0.41681,0.10213
2.1465,0.11358,-0.026167
1.7278,-0.51111,-0.18529
1.6995,-0.19968,-0.26543
1.2342,-0.038496,-0.012603
1.677,0.31832,-0.21716
2.0046,0.28326,-0.024677
1.5846,-0.2059,0.19646
2.2735,-0.56975,0.21797
1.4801,1.1623,0.12939
1.1022,0.11278,0.21732
2.637,-0.023792,0.079721
2.3276,-0.5336,-0.0088418
0.05407,-0.0031048,-0.010578
0.0066994,-0.0052785,-0.0010544
0.44913,-0.53988,-0.03234
2.235,-0.30159,-0.036439
1.965,0.1886,-0.2081
1.6207,-0.15089,0.0091351
1.548,-0.16536,0.026734
2.1397,-0.1561,-0.16545
2.1922,-0.49821,0.010376
3.8521,-0.43814,-0.13638
2.2604,0.73337,-0.027575
0.96328,0.45502,0.029818
1.4475,-0.20305,-0.16398
1.7237,-0.065482,-0.076862
3.4732,0.07753,-0.011898
1.5946,0.1434,-0.3163
1.5186,-0.24531,0.056406
1.6712,-0.28958,0.022398
1.5234,-0.27876,-0.0013392
1.2124,0.25156,0.3021
1.9886,-0.98949,-0.29086
0.791,-0.0097084,0.34243
2.6525,0.63173,-0.11952
1.9529,-0.46568,0.048002
1.7873,0.19983,-0.041857
0.70101,0.025844,0.34734
1.5727,-0.13708,-0.23831
0.40061,-0.28299,0.1095
1.1261,-0.28146,0.025995
1.7578,0.10366,0.064234
1.3026,-0.71291,0.052914
1.2087,0.20673,0.066896
1.3422,0.059718,0.1776
3.4049,-0.2775,-0.066231
2.4531,-0.16561,0.57199
1.6481,0.079103,0.036133
2.7391,-0.19303,-0.17165
1.2592,-0.71145,-0.20804
1.9468,0.26366,-0.053889
0.95708,-0.27763,-0.09945
1.5659,-0.20318,0.25873
2.1939,0.50531,0.035254
1.4336,0.31116,0.10745
1.7478,-0.096467,0.17987
2.1788,-0.55972,0.0053476
2.0317,0.31625,-0.04765
1.8215,1.163,-0.31641
1.294,-0.29873,0.20934
1.9888,-1.1143,0.048061
1.8782,-0.0042836,0.083027
1.8563,0.23494,-0.079666
1.3496,0.38442,-0.044361
1.6562,0.073931,-0.011122
1.238,0.17655,0.09437
1.4652,0.34483,-0.039052
0.60513,0.24124,0.22152
0.76078,0.06866,0.46534
2.1102,-0.67203,0.015749
2.1401,-0.5487,0.15503
2.268,-0.18001,0.36285
0.85394,-0.55379,-0.16072
2.6328,0.17157,-0.13065
0.87558,0.078649,0.26212
0.91983,0.42751,-0.089596
2.6893,0.23047,-0.12141
1.5526,0.87179,-0.2235
4.012,-0.112,-0.13979
1.346,-0.3763,0.12906
1.0429,0.057945,0.14604
2.5821,0.14636,-0.10883
1.8592,-0.72961,0.094549
1.0062,0.33134,-0.21797
1.0227,-0.019093,0.14297
2.1232,0.57986,0.2042
1.1505,0.096349,0.33143
1.5513,0.7893,-0.36348
0.94625,0.28163,0.15572
1.3285,0.45105,-0.18376
1.7289,0.019534,-0.1483
1.175,0.73018,0.1219
3.9667,-0.095952,-0.15509
0.3796,0.11963,-0.040963
1.3061,0.11585,0.11799
0.97551,-0.27301,0.6291
1.4526,0.52542,0.46631
2.9824,1.1463,-0.27151
0.8429,-0.21265,-0.06364
0.52373,0.31142,0.12583
1.1917,0.10699,0.17123
2.0151,-0.10983,0.041716
2.306,-1.3976,-0.0062315
1.4118,0.030109,-0.1102
1.8583,0.77066,0.39298
1.6094,0.24987,0.26585
0.61476,-0.43704,0.33759
2.6951,0.93862,-0.27147
1.885,0.22155,0.022139
0.68541,-0.29683,-0.15975
0.9767,0.34743,-0.12276
1.5299,-0.26158,0.051097
1.0872,0.12214,-0.061665
1.2119,-0.41386,0.16184
1.4,-0.21547,-0.15757
1.0929,0.14197,0.48821
3.2682,0.28219,-0.078037
1.5574,-1.0646,-0.19379
1.5227,-0.57283,0.16739
3.0328,0.020487,-0.10231
1.6081,0.45359,-0.18371
2.0749,0.0019712,-0.02566
1.5905,0.28649,0.16272
1.6193,-0.23746,-0.045438
2.4243,-0.482,0.2324
2.3299,-0.15793,-0.14497
2.4077,-0.78442,-0.40729
1.9561,0.036924,-0.03895
1.2137,0.42755,-0.15331
2.7808,0.1183,-0.21657
1.3418,-0.00045608,-0.010009
0.049534,-0.026644,-0.12178
1.8955,-0.56454,0.027988
1.1973,-0.31629,0.17376
0.96824,-0.23248,-0.076172
2.2901,0.76725,0.092409
2.3936,-0.60895,-0.45327
1.6548,0.013672,-0.058718
0.076778,-0.0059347,0.11273
1.2891,0.26367,0.0053448
1.5549,-0.26502,-0.24076
3.8954,-0.15948,-0.17075
1.7083,-0.53661,0.095062
1.8586,-0.084517,0.011965
2.0757,-0.0016958,-0.22071
0.83224,-0.20194,0.13512
0.80265,0.33107,0.40711
1.7109,-0.33143,0.43595
1.4508,-0.68442,-0.050077
1.9832,0.12922,0.26259
1.037,-0.2509,0.29629
1.3312,-0.13765,0.10195
1.2376,-0.94838,-0.5027
2.5312,0.13978,-0.17726
2.5181,0.13574,0.052466
0.031954,-0.030139,-0.0018791
0.69322,-0.25015,0.29275
0.33529,0.039741,0.04906
1.7652,-0.17914,-0.18427
3.8542,-0.068157,-0.17321
0.88191,-0.12837,0.084159
1.1511,0.32274,-0.0068223
1.6832,-1.2091,0.1072
2.5025,-0.05434,-0.095899
1.2976,0.16194,-0.080682
1.7965,0.10056,0.32844
2.0728,0.38576,-0.18712
2.8479,1.4027,-0.36437
1.5559,-0.11994,0.090316
3.4152,-0.36169,0.31456
0.71708,-0.10103,0.24449
2.4867,-0.088895,-0.071328
0.88782,0.12685,0.29897
0.8786,0.23995,0.37797
2.1287,0.25289,0.027545
1.4062,-0.31512,-0.33554
2.0765,0.044672,-0.040144
0.1253,-0.0025888,0.0079202
1.4579,0.38461,0.17214
3.1538,-0.03434,0.038359
2.1277,0.68803,-0.0067508
1.8168,0.040985,-0.19082
1.7356,0.78689,-0.18595
2.2129,-0.57408,0.085334
1.4903,0.28902,0.10576
1.3693,0.32768,0.076078
3.3899,-0.13792,-0.034938
2.1021,0.51967,-0.23011
1.2523,-0.16933,0.18833
1.8553,-0.79319,-0.25124
2.1848,-0.15704,-0.12053
4.0825,-0.24752,-0.16057
1.0867,0.20076,-0.11848
2.345,-0.4675,0.16223
2.1876,-0.20726,0.5396
1.3541,-0.55154,0.14884
1.5496,0.078222,0.092232
1.7573,0.26247,-0.080048
1.3152,0.29552,0.31691
1.1859,0.30092,0.46185
2.0712,0.042234,-0.033641
0.79322,0.23188,-0.16478
0.85236,-0.31898,0.14027
1.3294,0.54744,-0.042074
1.0397,-0.23635,-0.069157
2.4022,0.14745,-0.054227
0.1448,-0.39375,0.44112
0.9258,-0.22477,-0.33153
0.81837,-0.1021,0.20682
1.3308,0.21556,0.023789
1.584,1.7174,0.25274
1.4721,-0.10026,0.092653
1.6643,-0.1743,-0.25401
0.99525,-0.51021,-0.11431
0.70813,0.083026,0.34346
2.3908,0.78883,0.3455
0.83921,0.80576,0.24818
0.58162,0.1435,0.012268
1.9937,-0.098909,-0.27817
1.473,0.65088,-0.2643
1.4752,0.068131,-0.30495
1.0939,-0.30072,-0.30124
0.99177,0.12529,0.32885
2.1919,-0.4975,0.27683
0.9894,0.62294,0.31055
1.0154,0.25064,0.26237
3.6722,0.14564,-0.16112
0.90101,0.19845,-0.051542
1.7967,0.22923,0.22058
1.3888,0.0054563,0.092224
0.67631,-0.584,0.22096
1.0766,-0.46575,0.18548
1.0886,-0.45961,0.008023
0.61911,-0.30628,0.0017522
1.9194,-0.40474,0.12615
0.71074,-1.4126,-0.28004
2.0405,0.42252,0.13335
2.4792,0.2511,-0.11258
1.1905,-0.14499,0.084518
2.3072,0.44802,-0.070561
0.097214,0.20629,-0.034606
1.6553,-0.1484,0.13453
2.4597,-0.45197,-0.11285
3.9651,-0.22208,-0.15808
2.6823,0.017801,-0.19955
4.1029,-0.049316,-0.1647
1.237,-0.39654,-0.055951
1.7586,-0.19881,-0.2862
1.448,-0.075729,-0.14264
0.91615,-0.11581,-0.030957
1.7611,0.070051,0.019871
1.0527,0.39224,0.18332
1.5862,0.17797,0.13688
1.3757,0.28611,0.026801
1.6854,0.16661,-0.010826
2.0521,0.060673,0.08085
1.1377,0.036839,0.15064
0.62997,-0.47877,-0.13933
0.97087,0.53675,0.43717
1.0529,-0.81492,0.010716
1.484,-0.65697,-0.24578
1.2117,0.0031447,0.029376
2.4832,0.18017,-0.076524
0.73322,-0.79061,0.18662
1.3717,-0.11321,-0.025324
1.11,-0.027259,0.045114
0.48117,0.2816,0.24932
1.0211,-0.1021,-0.0096161
0.85543,0.10359,0.27879
2.5075,0.38938,-0.1089
2.0133,-0.61106,-0.077505
1.8013,-0.38442,-0.12649
2.4018,0.29079,-0.0059662
1.5399,0.11141,0.025786
1.2448,0.099253,0.27878
0.95411,-0.38325,0.13312
1.7138,0.87926,0.024304
1.1542,-0.16802,0.080658
1.1041,-0.12098,-0.086779
1.1879,0.080605,0.048159
2.2387,0.54733,0.041959
2.3797,0.1883,-0.035382
1.3942,-0.35509,0.1947
1.2712,-0.16043,0.31454
1.8908,-0.36534,0.056672
1.9496,-0.11225,0.041922
1.3445,-0.38285,0.16268
2.3597,-0.12792,0.3489
1.2706,-0.63891,0.24761
0.48832,-0.64598,0.079902
0.88653,-1.2159,-0.15765
1.906,0.30072,-0.24815
4.0705,-0.036906,-0.22777
1.9428,-0.060542,0.093076
1.1541,-0.12936,0.30591
3.8843,-0.32057,-0.22977
1.397,0.038994,0.0905
2.1006,-0.64532,-0.022176
2.3611,0.028766,-0.19693
1.6187,-0.6525,0.025939
0.46526,-0.50519,0.10996
1.9473,0.66704,0.18988
0.92273,0.047988,0.10606
0.94018,-0.23179,0.14781
0.99087,-0.5418,0.093527
1.2641,-0.14972,0.021964
0.80353,-0.60472,0.19038
0.59376,-1.0116,-0.076417
3.0973,-0.10018,0.012894
1.2968,0.69053,0.22365
1.5751,0.23624,0.36915
3.0968,-0.73247,-0.057159
1.1599,0.3554,0.19282
1.3482,0.26788,0.35514
0.40693,-0.26235,-0.059665
1.8436,-0.64134,0.16033
1.0857,-0.23288,-0.058728
1.3359,-0.11022,0.035822
0.69665,-0.011526,0.32745
1.8401,0.6088,-0.0045629
1.1836,-0.013974,0.24257
0.18962,-0.114,0.0096022
0.97544,-0.40846,-0.00053636
1.2977,-0.26172,0.075784
1.4708,-0.13449,0.066309
2.3614,0.2549,-0.12304
0.20009,-0.57302,-0.18208
1.8667,0.25965,-0.18142
2.3325,0.17541,-0.012701
1.8082,0.37383,0.0029053
0.82147,-0.20003,-0.011611
2.3793,-0.32502,-0.082308
2.4332,-0.032289,-0.15179
1.6684,0.14981,0.11359
2.4112,0.57929,-0.096195
2.6605,0.29056,-0.2474
1.3267,-0.22206,-0.07341
0.042843,-0.036146,0.05412
0.057343,-0.012439,-0.010531
1.8492,-0.5037,-0.15839
2.4509,1.2183,-0.34321
1.2319,0.18262,-0.11807
1.5726,-0.44299,-0.10859
1.1006,-0.0026865,0.051843
2.0704,0.64435,-0.071634
1.7789,0.64216,-0.30393
2.0615,0.48558,0.090393
1.076,0.10977,0.35796
1.8981,0.28982,-0.11129
1.7864,0.18075,0.037372
2.0606,-0.094834,0.085699
1.6302,0.0039824,-0.082938
1.2027,-0.21725,0.095938
1.5418,-0.23369,0.34869
1.6362,-0.30631,-0.283
1.6396,0.56448,0.11239
1.0446,1.7277,0.56499
1.4588,0.21784,0.31728
