"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X11.5","X12"
"Cre03.g181300",8.31572597983982,7.57099321960235,7.31963937133248,7.1850230002335,7.04481815275834,6.99330822868349,6.78634536502783,6.4869122242194,6.10799314574984,5.95844952840777,6.00388479356967,6.03928382050118,6.2293084377932
"Cre03.g181350",3.76964680573792,3.5033022876237,3.52566647240518,3.2980792207468,3.22760836638067,3.25341718680252,3.39226147937322,3.44091036169882,3.59275945452442,3.61929838370387,3.59829408026415,3.60582229858835,3.69357488552913
"Cre03.g182300",3.4915363605841,3.21791429206173,3.20377902941112,3.17386737122479,3.0734742115115,3.26080375298392,3.19736287137297,3.20688080769549,2.91281014399395,2.93186319518804,2.61587593982062,2.51658021458654,2.38173420500538
"Cre03.g182350",4.1007240609145,4.25005333225858,4.20585005742073,3.84827062993229,3.73792425888903,3.91332502218141,3.99532146163358,4.05731872643246,4.25535210217506,4.69725471301283,4.69621581580773,4.84919954083425,4.6844204854135
"Cre03.g182500",5.4121903279801,5.55203581731101,5.27187399058639,5.05373951947378,4.6312980415328,4.72321703705371,4.63883833881925,4.60924408162018,4.6372265845542,4.78909997695406,4.77112263953648,4.75236044250315,4.87565773460754
"Cre03.g182551",8.81848157528554,11.1620498634672,11.8849634430326,12.5511432169145,12.8381330835288,12.9221872653626,12.9542041541511,12.9281492544192,12.9465383761417,12.5694537651473,12.4367128565257,12.2239246998696,12.1325089224541
"Cre03.g182900",3.22241534951824,4.47016177640435,4.60078072753772,4.63631867124299,4.93759317624896,4.75383935234451,4.9240818073057,5.07312293143168,5.49390760762973,5.59161085515559,5.51901961284135,5.71996989673941,5.34688191540199
"Cre03.g182950",7.12016654671552,6.2176818603899,5.91549105096777,5.09892170827987,4.89886374153324,5.02671599135431,5.01309190450397,5.13768634084681,5.42511705956496,5.92178348728056,6.07259783544105,6.02474060715435,5.87053587505902
"Cre03.g183100",8.04286670320381,7.39534826876537,7.15902193265223,6.83130741596844,6.71650330202347,6.73190243409641,6.69735026471776,6.82110807110649,6.99153353272354,7.10781735907105,7.1512133823116,7.21655406724332,7.23050296737888
"Cre03.g185300",1.23022581841024,2.74041690722521,3.05746375069032,3.3811677631017,3.31259943947489,3.39794605929262,3.4108511538691,3.47078998485699,3.5384837764628,3.68162952609783,3.56575621069135,3.07829538756961,3.44363468231779
"Cre03.g186150",3.74012023951778,3.556507348852,3.72802850735881,3.70519917462154,3.99640944738038,4.22950623971998,4.32235626787635,4.62931399005924,4.38312848694064,4.10287236355942,3.8582824742524,3.86219242872807,3.65420050731631
"Cre03.g187050",1.92803270844215,3.28134254405703,3.52231262996661,3.5441616609538,2.80215903967433,2.56221369979729,2.20098995187882,1.67699542096832,1.60984602799037,2.04796895941818,2.49265389243342,2.65385414673297,2.8705480763183
"Cre03.g188500",5.15151807640694,3.52612832794892,3.44872465537872,3.70036211575446,3.62593934450841,3.84657120596789,4.06327540043087,4.30686420206402,4.44010144670628,4.70337900701194,4.70332511330541,4.70775754024454,4.75760964675546
"Cre03.g188650",3.49500942329748,2.18765701936212,2.00872714608127,2.47548845359546,2.70628001208362,2.99828611773182,3.0767920259181,3.21814880936581,3.49343315677653,3.8759477424566,4.07314172160958,4.10200529250797,4.18820922891127
"Cre03.g188950",2.27768354157445,3.14177385960141,3.02679908194418,2.71483224976469,2.66149692638676,2.32574975155847,1.79323106194736,2.03725657152366,2.81235430872072,4.05509942025701,4.29502888876993,4.41758743776494,4.3945116404041
"Cre03.g190100",7.91873494415511,7.71526909280992,7.64114139614405,7.12542173044383,6.58184289033701,6.70606525736886,6.65630731196544,6.73158859150198,6.75366947008615,7.18229886348758,7.25096128283499,7.20536452774768,7.14706058041534
"Cre03.g192600",5.40518514300569,4.79026381594456,3.81129755393453,2.91009637546953,2.7322851272501,2.74898976937198,2.60908970141332,2.78364631265562,3.15796150995955,3.75714857041486,3.97986746093446,4.12981801714002,4.20122935339922
"Cre03.g192850",5.51060571596138,5.12565248416906,4.6538499578885,3.71650625274572,3.02960083578442,3.04042741336047,2.57852832452827,2.44240249109784,2.91037847300749,3.96354614842288,4.42433400219312,4.28308343044307,4.40773628840974
"Cre03.g193250",5.18152630010643,3.4243430773745,2.962830742308,2.48941996919647,2.08931828471264,2.37412326513335,2.06442342245821,2.10107249323419,2.09568972987641,2.68562713075271,2.88400638973082,3.03601944815267,3.07172283282179
"Cre03.g193800",8.36503838143981,7.463607548773,6.96613082724214,6.83253268880835,6.56851736269948,6.61609790465597,6.34550008701397,6.12208270315299,6.10984291557892,6.50888078590462,6.62687612002202,6.6474873599845,6.6511723759622
"Cre03.g193850",1.65053772142265,1.39175766243049,1.64298663254965,2.63485920674162,3.26919148001606,4.01337402971445,4.70385588276139,5.34790156591436,5.97532894770375,6.52508045507415,6.64292041515629,6.77681664829883,6.56671242315672
"Cre03.g194000",4.05853165488698,3.56469426796165,3.57002508630457,3.51275550767542,3.38681424295025,3.59656000918552,3.61147683754749,3.82595099232431,3.90198107410134,4.28636485264318,4.30888469015707,4.29069279832089,4.34520156334512
"Cre03.g194200",7.3869034682526,8.65979532733577,8.75527299758482,8.92248028572649,8.89046742546399,8.74725588715952,8.51466424973566,8.14847014025256,7.64063077090845,6.93850425551328,6.62035061324258,6.78827613073045,6.78150446212117
"Cre03.g194400",8.22654662627787,8.02008768991505,7.69038082101426,7.15222686855548,6.77172628133922,6.71622800211824,6.63838562975886,6.7729206409401,7.00079020687547,7.38185432494371,7.53147771062348,7.62314452370258,7.55899548237788
"Cre03.g194800",4.28112548674984,4.42553968779624,4.16616917616096,3.98894964532518,3.72555716217922,3.74545030162269,3.76063673515639,3.95945927969781,4.20504716653113,4.55967491082759,4.70964439994445,4.63751625014916,4.69374081153103
"Cre03.g195700",2.61257170608199,2.51855996495465,2.74169991713505,2.66016723986235,2.46810106019695,2.75503282569104,2.94243471929043,3.10035829790056,3.33730659204531,3.54031764046735,3.09664025638755,3.11753293227989,2.85780640961759
"Cre03.g196400",1.85213277553672,1.9346257827299,2.13708273919076,2.20961808172928,1.89932441713766,2.37057167747766,2.56890953938878,2.99755172164767,3.23538149011062,3.64353655624705,3.54672885419355,3.49548650369515,3.47093538950361
"Cre03.g197400",2.78129217792764,2.76185342277198,2.81427147191343,2.86085625569805,2.84070411078763,2.90589810839941,3.05339357952478,3.27171863250787,3.44468128086048,3.70922452148246,3.61198216384797,3.50546240847513,3.44830691533452
"Cre03.g197700",0.519049499166229,0.591422410543846,0.625586859485048,0.887605357473968,0.793250277640712,1.04525736494413,1.00657389027333,1.39772867505267,1.56867306512556,3.03386936663339,3.57640849733229,3.60137899018621,3.70294173646113
"Cre03.g198100",3.26612886453191,3.59481790520073,3.71330111938166,4.12261780562416,4.08856099908821,3.97347558854631,4.04350315227769,4.18178898034262,4.57504527844053,4.97077252611364,5.07280062151045,5.36537532499329,5.2842229691595
"Cre03.g199000",7.3313309075336,6.91870791577767,6.99179206284945,7.01640096369164,6.76986019650091,6.97011474856873,6.89724040069837,6.8536780236839,6.64059802367048,6.507984355518,6.18843855770653,6.02234568567401,6.04223017107118
"Cre03.g199150",0.343333178774071,2.22741695344943,2.74929713233954,3.16400702653318,3.79922909240446,4.40862316169006,5.0315213957381,5.5908055065662,6.38268915527798,6.19023840076335,5.98380281130821,5.69993802845859,5.74537727591243
"Cre03.g199535",7.19152543337464,9.25785115880303,9.59105263024278,9.57894143017003,9.40511610414381,9.27844166890239,9.13503121754232,8.5777442188063,6.97957436356119,3.77884580226092,3.05605364839959,3.28960802906831,4.27190256865349
"Cre03.g200250",3.33518961253771,6.16252277770676,7.09225894034558,7.54274515861765,7.54697842208848,7.34083443527678,7.03973892017011,6.69464847400173,6.31063557389536,5.99516047911823,5.77357220125497,5.68846170275277,5.54413066348968
"Cre03.g200543",4.78030054661122,4.27301355817671,4.08080091760889,3.74243101838797,3.39664467233896,3.29710892213726,3.21640255540287,3.25956397863817,3.39679437204093,3.79925190813164,3.89112787114851,3.86648629982457,3.88548533314338
"Cre03.g200991",4.44732998374291,4.58736389254128,4.32676417195444,3.67822554492919,3.27346883147125,3.14782505832373,2.94821246359895,3.19830153439158,3.75332556437692,4.6434157910052,5.03802367222098,4.97703561630637,4.99507343052729
"Cre03.g203450",9.99789051113371,10.0509969061427,10.0485202222065,9.79054075635845,9.83451535963102,9.62110283482413,9.65908763825987,9.61906479327098,9.94927400554637,9.84789503747783,10.1376536777944,10.4028652005068,10.0368413357514
"Cre03.g204250",9.97617812339173,11.4146748163568,11.1360037766625,10.6899754464238,10.272707604486,10.5278241434276,10.6467925918737,10.6697881184704,10.5502256954577,10.7173910862989,10.8559934948892,10.9528278763795,10.9413457786075
"Cre03.g204601",7.16533469886321,8.93621342695166,9.00963614588844,8.54911691509969,8.15030934821261,8.12123441868586,8.26160525366609,8.2600998688057,8.16914163622935,8.10841034092649,8.13483631652897,8.2336660468137,8.01521565312228
"Cre03.g206900",1.35960486540623,1.18750581004506,1.42262658930476,1.76096822029074,1.93300393352657,1.92056237901079,2.19038827015751,2.36300414875887,2.56984443115435,2.75710911309474,2.60502763639598,2.36230221825897,2.61867860546392
"Cre03.g207041",3.309420903146,3.35857841111003,3.22059764180984,3.39647061225581,3.23265063368931,3.24840140895167,3.08767207656312,3.19055644521426,3.07352154487759,3.53129293325563,3.6685025452472,3.56829754908172,3.58265048745843
"Cre03.g207050",10.1496448530659,10.0710215363489,10.1445704857199,9.61770462936875,9.71066053829409,9.5349125171297,9.56103676101684,9.49698585366638,9.78495609462614,9.77851091914659,10.0260854341367,10.3266276415999,9.90487278887947
"Cre03.g207700",4.96526947667777,5.57391771276811,5.57907801628265,5.60196390474012,5.52486418601573,5.68435034967612,5.68929101655834,5.9666797525808,6.03465385316458,6.4026746971334,6.46172872420524,6.42311288260174,6.20194786161802
"Cre03.g208050",6.66537814547339,7.61246036277328,7.73945464614237,7.5802095763168,7.50258781477274,7.30514079254868,7.18776246692742,7.0284620930465,6.80434890599171,6.54417930350197,6.4818299789876,6.62451269288151,6.44662556902677
"Cre03.g211745",2.17211599200584,1.77451234025089,2.52950801220305,3.59835485958105,3.67770290383478,3.86131354455124,3.91384997963201,4.38036080525685,4.53935722819604,4.78140346520377,4.41664420437151,4.1821799321181,4.07390284688645
"Cre03.g213537",10.2522371359448,10.8029182021818,10.483504574495,10.3616865431379,10.2140531460708,9.91477200172388,9.85884629986699,9.83011613057662,9.97391816776448,9.99634040801623,10.1453534567827,10.0543785463287,10.2420747341267
"Cre04.g211600",0.747995928312992,1.90328782815742,3.46436754816789,4.03495605382155,3.448861932631,3.57185384410668,3.50186182770259,3.53886076938304,3.60770320779991,3.95534780541572,3.81023147752269,3.67286690111354,3.84049970358785
"Cre04.g214050",1.19870434955164,2.19533728169002,2.07796202748361,2.5432483804141,2.40775261961086,2.42799435048589,2.44631645603791,2.54463063487415,2.73467845639854,3.12426741806934,3.14656291020274,3.12754337434394,3.06005485061044
"Cre04.g214503",10.0926181673074,10.3763543327835,10.2163548332223,10.0490708796086,10.2208159818992,9.75697166223376,9.7877332149227,9.72300365374996,10.0974230966037,9.93258319883334,10.2061211188867,10.4520071971822,10.2556479749606
"Cre04.g215050",6.79844735869516,5.79916226478371,5.3831050445585,5.74295531829093,5.6666010095314,6.01395957605993,5.75090969743516,4.73144501009238,4.24757788489931,3.64604760082468,3.49127903868817,3.70593151945505,3.38408752986658
"Cre04.g215350",5.88151947952946,5.06382637623491,4.23220781311897,3.08853712327129,2.69919639291617,2.62509879577866,2.47591930176144,2.55440251161306,3.08289387866646,3.89303314812635,4.11913128237776,4.10214079904448,4.04408365453274
"Cre04.g215650",2.90302563522985,1.77315215003479,1.33620927640119,1.26419314099557,1.25186517502315,1.40182844362308,1.28044916812825,1.33752856572442,1.72479917469495,3.16375027446921,4.04940004364362,4.42131966247327,4.3867995075766
"Cre04.g215750",4.27377669864161,4.37929230477306,4.03798076800222,4.09945061465042,3.78508113116559,3.81989590410293,4.06779582999284,4.0401211265884,4.30504719168707,4.55797374527999,4.68667130769783,4.63732382817777,4.6900330413636
"Cre04.g216600",5.44304485287374,5.33870459109528,5.13639550163097,5.46600864355343,5.34901610362002,5.50300595636498,5.64147585946691,5.92285664732449,6.24311888147747,6.6977311032159,6.70301712668318,6.66312870271008,6.63413718610752
"Cre04.g217550",7.47456410290593,7.32372630973039,7.16796540313524,6.59377472175912,6.24723368465695,6.15767322362577,6.08729548918242,6.14463566921631,6.3329460712793,6.68783042703981,6.66379389590111,6.63149220950647,6.57799661531868
"Cre04.g217921",4.84606940963747,5.02903510811321,5.22391593976536,5.57890471029275,5.51803090998326,5.89074661110764,6.01082375323156,6.21007617443845,6.32403407552523,6.6215673545387,6.55328578357329,6.38512261278927,6.4276972894281
"Cre04.g220200",4.98747270339195,5.65682439621209,5.63274940583989,5.29139487513691,4.88440439195695,5.0596001856294,5.04602347043571,5.19113703692597,5.12172482022303,5.40541725451354,5.51926813389336,5.23184964216637,5.33088103386902
"Cre04.g220700",1.19116208710427,1.01640307254162,0.203213912263491,0.16636255850139,0.238600333672529,0.11261895278483,0.0880337028929675,0.348424245145911,1.85755461365139,4.26182833450686,5.30075933304837,5.76133308409444,5.70535428781
"Cre04.g221700",4.92768440752057,5.72546788906353,6.19572520909129,6.54245162210482,6.8959439524276,7.21999783916436,7.62394102887454,7.94297500705867,8.29786709777741,8.4912418730179,8.51714533816419,8.56699368871153,8.53920107420205
"Cre04.g224700",2.40810118656693,3.02353522888626,2.75248240928028,2.19830924014911,2.14750809764627,2.36529389486463,2.34333990120902,2.38125546848242,2.80402004652533,3.16407212052598,3.44965839941279,3.51586824289937,3.41635692137559
"Cre04.g229700",0.730827139526504,2.29744503716987,3.70825804773593,4.63027370925308,4.79567290449431,5.11544551371314,5.40973797804909,5.71080679001563,5.78526576883638,5.83284216696676,5.72243422883832,5.481730530526,5.39396768934915
"Cre04.g230830",2.06812851075557,2.38853466148031,2.26939974438051,2.17784644878311,2.17287204527711,2.32590127923899,2.32926884746269,2.38806147153298,2.61109701856455,3.09395868015836,3.15566345466382,3.09993509329514,3.02017160399355
"Cre04.g230928",1.17180340049745,2.83593652590836,3.03960424263526,2.97515161598802,2.95989694632289,3.08797244672713,3.14138446661791,3.34265753469748,3.37548343281318,3.59456940967245,3.56647017472054,3.43024889692362,3.4315528811234
"Cre04.g231516",4.27089245841181,3.53809610906681,3.52354531987321,3.59738428659722,3.57098606354431,3.82102021288939,4.00968016175773,4.30712994432226,4.4375425260182,4.87698795592752,4.78772651145148,4.77228303131627,4.61602623561056
"Cre05.g231100",0.171573132847696,0.359780111391362,0.164579024149544,0.087267127347451,0.113229603029077,0.0200604586004387,0.0275283966844675,0.147014791139296,0.566699562708599,2.56271810105754,3.53853666777043,3.67531942881251,3.61834579853919
"Cre05.g232850",3.83493517965895,4.63560204496609,4.76514969223192,4.8072880839052,4.72916214710789,4.7653024140684,4.74919891131553,4.88281442830135,5.10203137460254,5.20867722301344,5.25649651787961,5.08019669347067,5.02980087164304
"Cre05.g232950",4.25237672711466,3.98938897267174,4.08560028563418,4.01816094325202,3.73201553333802,3.96726845290541,3.97116611081064,4.18683054313458,4.16353579534689,4.55747702078844,4.61928715884134,4.3101465749743,4.46568469166479
"Cre05.g233100",2.70952670855829,2.56935563758567,2.74327771164788,2.49809131621664,2.32239537669765,2.72693885708711,2.6795546372439,2.381038311738,2.32518095185922,3.37267944819438,4.49269693183363,4.57522938332087,4.99751152983891
"Cre05.g234648",4.7212755478843,4.63682775907283,4.5359923208016,4.19880031237571,4.17376595160036,4.00125638865253,3.99961668230198,4.39939994896657,4.55748352564934,4.96787834188072,5.12545520149158,5.36910319340615,5.48441931966373
"Cre05.g237350",3.95512974988574,4.11070394847997,3.72510150830544,3.77207664135943,3.673679755855,3.76749783832971,3.60506183658076,3.52838799523374,3.39708444870636,3.78782891707003,4.08219413376561,4.1756076609278,4.10515887443123
"Cre05.g238332",8.31906096537016,10.1458610420889,10.9997044947324,11.3685090957435,11.4803769232094,11.5535434745837,11.629974182566,11.6517077404941,11.544387762503,11.274867963421,10.9993548841711,10.8384450252435,10.7351980367009
"Cre05.g242300",8.67724073303591,8.45959200957453,8.2178359209879,7.6505423976689,7.09903541651795,7.14893659576974,7.09391580072063,7.25963513990185,7.42044205597683,7.81040166522639,7.85546629918147,7.80979523160089,7.79638072255325
"Cre05.g243050",3.37998935121191,5.99710675493523,6.88377820656858,7.17603639219799,7.1702693209489,7.20575469162564,7.15148717425631,7.11187583969364,6.87030216478009,6.03476739967064,5.31014608921206,5.01336416884719,4.95934137003255
"Cre05.g244901",5.09354765501322,5.85669482131731,5.80229862063109,5.60496301335116,5.79469931468976,5.72352045292272,5.88954825740115,6.03369605056966,6.50754074234396,6.71751051485594,6.93564496626162,7.2114609961409,7.12580160454085
"Cre05.g245550",1.77687684430237,1.89705402928703,2.03738971324831,2.44333433000021,2.5300483417787,2.78432420144489,2.98450615375816,3.12784024616289,3.09914727565111,3.30920376398448,3.34723696251911,3.13145558518456,3.39440170379837
"Cre05.g245900",7.9147202495449,7.12605087149243,6.89076881473868,6.65431446476161,6.29329315456413,6.09598963583593,5.71664224681064,5.43369645754089,5.29026194578171,5.74894561308921,6.01632755637658,6.10815759442611,6.12401357899645
"Cre06.g249250",10.2275044721661,10.0633458864383,9.5623200216254,8.78875349696512,8.34519880557147,8.10783661588798,7.92034601718509,7.87179008826915,8.11547915713088,8.39093964109642,8.96945365818624,9.20341946024534,9.24154112512472
"Cre06.g250100",9.60787673791323,8.67231279008196,8.36687367064487,8.24327110887731,7.93751459759478,7.93566505579124,7.68960010928564,7.28216468270265,7.016196131411,7.20634790459846,7.28443677432792,7.28891185587797,7.23601253307801
"Cre06.g250750",4.32158898185495,4.46132900735158,4.16701752946003,4.37096272056771,4.19937646257845,4.47927637221495,4.52514636112908,4.46622408160535,4.43677173370466,4.80006652044064,4.80444257238365,4.69195137868838,4.84740678726955
"Cre06.g250950",5.9281640211284,6.25292884582042,6.07326906276922,5.91866392252293,5.84056265784662,5.82147133958354,5.93106871296521,6.13772823160421,6.45117419296923,6.756967635928,6.68470788559559,6.84544354284779,6.75049063369102
"Cre06.g251600",8.33621553598279,7.7425105037005,7.32694071395019,6.87627525224272,6.42416455502285,6.53819416787887,6.15708849470457,5.99886367698698,5.68908633845281,5.89356357363163,5.96855555292901,5.96199185890895,6.07368260774318
"Cre06.g251750",0.999206080991959,0.942513818749959,0.435069894796144,0.231267004747078,0.139795076683731,0.101124221892645,0.154675418661638,0.41071225227963,2.2038524417417,4.74524996766774,5.60423213438964,6.12056026655407,6.03978322822733
"Cre06.g252200",7.1295421351066,7.13252510816874,7.21541308979554,6.83908735289967,6.40041107438683,6.42757632437459,6.26093070939392,6.08017257700887,5.8656902782067,6.09000065069942,6.35479437681127,6.31000499809732,6.353144312728
"Cre06.g253300",3.50069171102532,3.7240274599282,3.62124347235258,3.56216391239482,3.63870963553892,3.50400496381852,3.64809176314346,3.60483273259996,3.58311920861741,3.75694609202767,3.81409115656924,3.85341928175169,3.94874214168117
"Cre06.g254650",2.06521835578067,1.99377367472652,1.90508374750216,1.87592465120247,1.66532795744448,1.49968614556032,1.51529163771817,1.60623097489315,1.64195940494588,2.28220219402958,2.42777811294031,2.62010372953809,2.66735760599659
"Cre06.g255050",2.09096074455517,1.03873430802965,1.45911582584816,1.3120949085647,1.20341797674205,1.5669921526115,1.65334256357914,2.01721791816877,1.94858002922241,2.13354314517044,2.62552927908759,2.39567470864531,3.11879801511274
"Cre06.g256300",6.32795059396823,5.85360483885023,5.74103861734465,5.50714997049582,5.32905903082611,5.46160893010185,5.35729320856992,5.32178687728811,5.23529966748661,5.74133020659945,5.76280762826341,5.76899895270922,5.77107352126764
"Cre06.g257150",10.2352839660941,10.4306910372122,10.4150069987573,9.94633874967523,10.4699914987117,9.99495976210401,10.0384102503279,9.97045883152707,10.5482997262347,10.2772458612355,10.6497713787514,11.001859614859,10.7395003842691
"Cre06.g257601",9.14322346235398,10.5016374869755,10.6293087146652,10.777399309551,10.8590935755032,10.5892202357452,10.4572716977124,10.2199166618947,10.0770406373243,9.57239613525431,9.72762610702979,9.99944554811152,10.0139006351343
"Cre06.g259600",5.30695467478339,4.85934362023051,4.85488160078283,4.93734217925845,4.85841281663707,4.8092613034186,4.78306698710209,4.91835652666436,4.99549848337137,5.23441202068145,5.13218902642056,5.01047879160315,5.16884861728637
"Cre06.g259900",10.2801704583279,10.8564337501477,10.8495430672123,10.8118057879269,10.7229904475263,10.6597458565818,10.5416498965218,10.3411399261141,10.0002229188112,9.2273407630784,8.9152137366445,8.99260752984899,9.1502292438657
"Cre06.g260100",6.93579879065943,4.59114336539823,3.19395403352161,3.62607421464347,4.00393793297217,4.35950924940212,4.53582466883078,4.9485952798751,5.26546020339775,6.24275529515682,6.75376289714788,7.02234697218655,7.07784352051383
"Cre06.g260400",5.38256530293274,4.8004116001867,4.46697890453802,4.38908407888147,4.42050797038759,4.4034360268342,4.48743616811511,4.4878193631181,4.52577803529482,4.66238730379309,4.80318330229422,4.96382117563117,5.08466304804446
"Cre06.g260450",6.69501912922502,6.27248572293654,6.27092858268356,6.09372121220336,5.90178429969608,5.78011397180188,5.41604886904978,4.89293579902451,4.15241370901507,3.93658177205506,4.02130252616134,4.06437631299177,3.98665998179695
"Cre06.g260700",0.00746327211905141,0.0914033458532536,0.0181637459088825,0.073855233309596,0.0245365483271528,0.0217422488017897,0.0150620807275644,0.0111661500490282,0.0354007338001055,0.0300236918349694,0.0152033552130229,0.0166850692302961,0.0139308876772548
"Cre06.g260950",3.12706268155848,3.58017271568398,3.7117151318145,4.1757462567819,4.30810712337902,4.71385183519908,4.84524225537788,5.15506925571809,5.31213959557597,5.67944460198309,5.65987141579538,5.52992445174838,5.51227804022806
"Cre06.g261800",7.56972150095831,6.69565886823056,6.51015733698445,6.26241079417746,5.93313309048439,6.03487737435715,5.84238938122058,5.50995233400145,5.06140655098875,4.73793799568536,4.89817791554987,5.11134133505429,5.23295755459671
"Cre06.g262250",4.73234981479911,4.43307461330483,4.41760711680941,4.63254235146076,4.59009075489473,4.79042511220127,4.90189382720405,5.05032085507907,5.18108281566664,5.59776225183216,5.70914463238432,5.77075998968892,5.81179978733541
"Cre06.g262700",6.78076128346194,6.89222384906268,6.62003180950577,6.35216387841648,6.58510929127604,6.64185018641097,6.89571656622787,7.08603974731549,7.47059188034051,7.50150523770795,7.6850767799588,7.9129713598367,7.91441336627075
"Cre06.g264200",4.29776111706352,4.10942024395332,4.06265300350579,4.0564219890591,4.55595903070336,4.86441444811715,5.38066696961371,5.83961572975005,6.27244515947303,6.83036386592317,6.91897625546233,6.97794628549033,6.96535849519677
"Cre06.g265602",2.68028503006833,2.02845474256594,2.27102035018279,2.28847024754862,2.45968744298367,2.47758013351229,2.62520227164664,2.75378379801877,2.46070578736959,2.55211275884453,2.86403916287989,2.57137457813119,2.77071157516423
"Cre06.g265900",3.89696224326446,4.44957412667092,4.24333026015615,4.09537446075663,3.4107281335676,3.81902446147742,3.62395782456319,3.64163939273171,3.72821988131386,3.5414817142051,3.23651482755857,3.01143200739036,2.94942583229622
"Cre06.g267500",4.973615805773,5.4092717886416,5.56699133089595,5.88857830833911,5.83748288278359,5.92304024709149,6.15829481510904,6.70915475210676,7.05530251828042,7.4678629977323,7.45759330765251,7.42017921028053,7.34954278825621
"Cre06.g267800",3.73946786860304,3.03620834631784,2.54690345702717,2.54448123221195,2.6819156424941,2.56427868248688,2.57382837298227,2.71655951498995,2.93980081388825,3.47048059440724,3.65214339485436,3.60641062189131,3.72212957385467
"Cre06.g268450",3.85416743231381,3.66189560700261,3.45807606049254,3.32057090199546,3.09516934955232,3.22931428408759,3.3280665384287,3.62742143643164,3.82563134840662,4.36567139643267,4.46530409937589,4.42364191806636,4.48292611699916
"Cre06.g268550",0.016332556140915,0.0936368377831598,0.0393732235383242,0.0962801585594351,0.0269032218478969,0.211848242973569,0.2978711697372,0.785406316445993,1.05763983282543,1.22760639331058,1.01816374590888,0.838363884697716,0.801142916642317
"Cre06.g268750",5.66721228239593,3.77006983267948,3.10372682639116,3.57967528052036,3.38754397600452,3.37830204455797,3.19965391784219,3.15029617062891,3.30885729243002,3.95112749521236,4.3075425952111,4.08244260534223,4.30943233454114
"Cre06.g269350",2.94558210682977,2.45479367799832,2.55563587076351,2.66372242947343,2.31316583033743,2.46299353983215,2.41434625251165,2.69091092984194,2.792309909977,3.1835750855047,3.2561462382193,2.93844065958783,3.09567058021471
"Cre06.g269450",7.91982072566822,7.96289214911709,7.57831790460971,7.05331716050253,6.60187308795569,6.53476315792155,6.44503331701298,6.59865765717531,6.97557638714512,7.33357957100945,7.36433149278278,7.43743508413803,7.39384050987071
"Cre06.g270150",1.86152695609954,2.48924426647476,1.97530652483776,1.68590278163924,1.63739024541059,1.99157022990132,2.18404926027802,2.5030210702728,3.21052410621178,4.06031878841033,4.69120601334263,5.01932865283095,5.28245532929853
"Cre06.g271050",0.286919918448483,1.04269363131777,1.62170049386174,1.96230080268047,2.3665242067209,2.28487981397621,2.38212397319048,2.6761417987091,2.7881963685024,3.14913798268926,3.03722060619924,2.87338317963754,2.8692353109077
"Cre06.g272000",3.66505553685714,3.56312033560306,3.8459552112646,4.03735921269201,4.12787692174828,4.0678047048393,3.93405864900457,3.8151645456582,3.53828275411771,3.65792511013633,3.70399661065086,3.68806230384023,3.67443054423576
"Cre06.g272050",7.21740957529193,7.63060952734639,7.39308925843209,7.17952773175798,6.90609184425157,6.80202990462886,6.46252791142222,6.05639854331239,5.75212805877946,5.96634118905926,6.3733540247812,6.43139687798698,6.56286751905164
"Cre06.g272800",11.0875420463493,11.2937952585341,11.0604785766353,10.8393930192361,11.2052557247261,10.6681308457871,10.722574752172,10.6161437929106,11.2580743139044,11.0574503845499,11.3523377678292,11.7832055083361,11.5818596769453
"Cre06.g272850",9.85085655674315,10.1050259396255,9.96997716953873,9.62783516042006,9.63466729120584,9.05870173135663,8.63496380205428,7.71990725927195,6.47776333149126,5.53989027299615,6.09643789295779,6.64046058481366,7.01968217117727
"Cre06.g273413",6.41748311387164,5.47853748268832,4.96309340125319,3.49444230273048,2.52303595789321,2.58892800900968,1.97983408079847,2.23386341458925,3.13469426921888,4.49127822585723,4.82564954069994,4.58135970507719,4.81078909860708
"Cre06.g273500",4.04774160633742,3.88831211927761,3.88849328948241,3.95658443436298,4.02737890871517,4.30074798158882,4.51924983455666,4.71118524839813,4.87529394075802,5.33435136529781,5.49107190830311,5.51656778136158,5.29309109470699
"Cre06.g275100",9.16725920430941,8.01702653549574,7.10019132715893,5.21227266485887,4.25489456717866,4.80236497767313,5.07055648944775,5.72293369924052,6.69186738967168,7.87010123760998,8.30830790404271,8.35117706234067,8.43633036169769
"Cre06.g275450",0.245977842164748,1.03053554584125,1.18954983952974,1.45706027451012,1.5963432774143,2.2490130735413,2.76510530446269,2.99974928817294,3.4888583939238,3.99387155313013,4.24605036886154,4.13744278790496,4.39845600255535
"Cre06.g275650",5.11243854894694,5.30169564261279,5.10915099484309,5.53151837477279,5.5707631022825,5.60925627816163,5.79149389269268,6.15479802951268,6.61325235704094,6.92695200716532,7.00893585198312,7.05660363682681,6.96413029214903
"Cre06.g277000",3.1707352161925,3.15324322920793,3.09859242020568,3.06968296941208,3.05379424616047,3.10524167753528,3.29543213012105,3.37545302634185,3.53786610364514,3.77290505123019,3.90219931056754,3.99542185254099,3.97777439228686
"Cre06.g277050",6.18698339163772,4.97508622467035,4.28087745851901,2.77930112208117,2.12638077292468,2.35000120214697,2.11393983569763,2.26814397044424,2.43712257745827,3.36719521548686,3.78147019881077,3.61704063266128,3.73639658728588
